VD VG VS VB Ids  
-0.2 -0.222222222222 0 0 -5.20879928422e-10
-0.3 -0.222222222222 0 0 -5.56213572775e-10
-0.5 -0.222222222222 0 0 -6.35801784193e-10
-0.7 -0.222222222222 0 0 -7.28634158837e-10
-0.95 -0.222222222222 0 0 -8.65296587892e-10
-0.05 -0.20202020202 0 0 -2.16611315004e-10
-0.2 -0.20202020202 0 0 -2.61953795222e-10
-0.3 -0.20202020202 0 0 -2.79789572943e-10
-0.5 -0.20202020202 0 0 -3.2002249734e-10
-0.7 -0.20202020202 0 0 -3.67018409921e-10
-0.95 -0.20202020202 0 0 -4.36292843419e-10
-0.05 -0.181818181818 0 0 -1.0891067256e-10
-0.2 -0.181818181818 0 0 -1.3173592947e-10
-0.3 -0.181818181818 0 0 -1.40738672871e-10
-0.5 -0.181818181818 0 0 -1.61075744914e-10
-0.7 -0.181818181818 0 0 -1.84865452408e-10
-0.95 -0.181818181818 0 0 -2.19977823413e-10
-0.05 -0.161616161616 0 0 -5.47590548441e-11
-0.2 -0.161616161616 0 0 -6.62490995261e-11
-0.3 -0.161616161616 0 0 -7.07931644668e-11
-0.5 -0.161616161616 0 0 -8.10727992563e-11
-0.7 -0.161616161616 0 0 -9.31147304105e-11
-0.95 -0.161616161616 0 0 -1.10910705729e-10
-0.05 -0.141414141414 0 0 -2.75321124426e-11
-0.2 -0.141414141414 0 0 -3.3316072663e-11
-0.3 -0.141414141414 0 0 -3.56096049924e-11
-0.5 -0.141414141414 0 0 -4.08054204019e-11
-0.7 -0.141414141414 0 0 -4.69005940355e-11
-0.95 -0.141414141414 0 0 -5.59197055075e-11
-0.05 -0.121212121212 0 0 -1.3842742613e-11
-0.2 -0.121212121212 0 0 -1.67543150237e-11
-0.3 -0.121212121212 0 0 -1.79119119536e-11
-0.5 -0.121212121212 0 0 -2.05380571926e-11
-0.7 -0.121212121212 0 0 -2.36231032576e-11
-0.95 -0.121212121212 0 0 -2.81938694747e-11
-0.05 -0.10101010101 0 0 -6.95992085094e-12
-0.2 -0.10101010101 0 0 -8.42556531378e-12
-0.3 -0.10101010101 0 0 -9.00982240088e-12
-0.5 -0.10101010101 0 0 -1.03371366136e-11
-0.7 -0.10101010101 0 0 -1.1898573377e-11
-0.95 -0.10101010101 0 0 -1.4214895725e-11
-0.05 -0.0808080808081 0 0 -3.49934073708e-12
-0.2 -0.0808080808081 0 0 -4.23712407077e-12
-0.3 -0.0808080808081 0 0 -4.53200392961e-12
-0.5 -0.0808080808081 0 0 -5.20284541862e-12
-0.7 -0.0808080808081 0 0 -5.99311341841e-12
-0.95 -0.0808080808081 0 0 -7.16691530526e-12
-0.05 -0.0606060606061 0 0 -1.75941358696e-12
-0.2 -0.0606060606061 0 0 -2.13080227535e-12
-0.3 -0.0606060606061 0 0 -2.27962905409e-12
-0.5 -0.0606060606061 0 0 -2.61867368241e-12
-0.7 -0.0606060606061 0 0 -3.01863012245e-12
-0.95 -0.0606060606061 0 0 -3.61343856034e-12
-0.05 -0.040404040404 0 0 -8.84605708516e-13
-0.2 -0.040404040404 0 0 -1.07155682935e-12
-0.3 -0.040404040404 0 0 -1.14666878856e-12
-0.5 -0.040404040404 0 0 -1.3180195066e-12
-0.7 -0.040404040404 0 0 -1.52043270573e-12
-0.95 -0.040404040404 0 0 -1.82183501968e-12
-0.05 -0.020202020202 0 0 -4.44765842518e-13
-0.2 -0.020202020202 0 0 -5.38873628718e-13
-0.3 -0.020202020202 0 0 -5.76781774881e-13
-0.5 -0.020202020202 0 0 -6.63379959192e-13
-0.7 -0.020202020202 0 0 -7.65816519692e-13
-0.95 -0.020202020202 0 0 -9.18538051574e-13
-0.05 0.0 0 0 -3.07998553715e-13
-0.2 0.0 0 0 -4.14432264188e-13
-0.3 0.0 0 0 -4.43962924364e-13
-0.5 0.0 0 0 -5.10943434454e-13
-0.7 0.0 0 0 -3.85728729398e-13
-0.95 0.0 0 0 -4.63111413763e-13
