VD VG VS VB Ids  
-0.05 -0.424242424242 0 0 -6.98410837242e-07
-0.2 -0.424242424242 0 0 -8.31885653417e-07
-0.3 -0.424242424242 0 0 -8.84766596664e-07
-0.5 -0.424242424242 0 0 -1.00169158334e-06
-0.7 -0.424242424242 0 0 -1.1352405137e-06
-0.95 -0.424242424242 0 0 -1.32777322169e-06
-0.05 -0.40404040404 0 0 -3.56031673207e-07
-0.2 -0.40404040404 0 0 -4.24121035015e-07
-0.3 -0.40404040404 0 0 -4.51465191407e-07
-0.5 -0.40404040404 0 0 -5.12127557387e-07
-0.7 -0.40404040404 0 0 -5.81685445281e-07
-0.95 -0.40404040404 0 0 -6.82398256173e-07
-0.05 -0.383838383838 0 0 -1.80515002225e-07
-0.2 -0.383838383838 0 0 -2.15071770764e-07
-0.3 -0.383838383838 0 0 -2.29079658004e-07
-0.5 -0.383838383838 0 0 -2.60237936678e-07
-0.7 -0.383838383838 0 0 -2.96072565682e-07
-0.95 -0.383838383838 0 0 -3.48123827378e-07
-0.05 -0.363636363636 0 0 -9.12184040711e-08
-0.2 -0.363636363636 0 0 -1.08700687999e-07
-0.3 -0.363636363636 0 0 -1.15835288099e-07
-0.5 -0.363636363636 0 0 -1.31740026952e-07
-0.7 -0.363636363636 0 0 -1.50076227215e-07
-0.95 -0.363636363636 0 0 -1.76776654687e-07
-0.05 -0.343434343434 0 0 -4.59994895436e-08
-0.2 -0.343434343434 0 0 -5.4826321479e-08
-0.3 -0.343434343434 0 0 -5.84471983613e-08
-0.5 -0.343434343434 0 0 -6.65345801367e-08
-0.7 -0.343434343434 0 0 -7.58776192432e-08
-0.95 -0.343434343434 0 0 -8.9510383376e-08
-0.05 -0.323232323232 0 0 -2.31671786836e-08
-0.2 -0.323232323232 0 0 -2.76184506289e-08
-0.3 -0.323232323232 0 0 -2.945201102e-08
-0.5 -0.323232323232 0 0 -3.3554539361e-08
-0.7 -0.323232323232 0 0 -3.83027630389e-08
-0.95 -0.323232323232 0 0 -4.52432975002e-08
-0.05 -0.30303030303 0 0 -1.16590676561e-08
-0.2 -0.30303030303 0 0 -1.39021378835e-08
-0.3 -0.30303030303 0 0 -1.48293579618e-08
-0.5 -0.30303030303 0 0 -1.690739094e-08
-0.7 -0.30303030303 0 0 -1.93165638494e-08
-0.95 -0.30303030303 0 0 -2.28436711248e-08
-0.05 -0.282828282828 0 0 -5.86495536432e-09
-0.2 -0.282828282828 0 0 -6.99478224457e-09
-0.3 -0.282828282828 0 0 -7.46328535329e-09
-0.5 -0.282828282828 0 0 -8.51491426107e-09
