VD VG VS VB Ids Qg  
-0.05 -0.727272727273 0 0 -7.13905343372e-05 -5.60646460201e-15
-0.2 -0.727272727273 0 0 -0.00012428211768 -4.54457588659e-15
-0.3 -0.727272727273 0 0 -0.000125742917044 -4.51620621827e-15
-0.5 -0.727272727273 0 0 -0.00012601116531 -4.51690887579e-15
-0.7 -0.727272727273 0 0 -0.000126198922768 -4.51995441963e-15
-0.95 -0.727272727273 0 0 -0.000126421739046 -4.52459964608e-15
-0.05 -0.707070707071 0 0 -6.06730011047e-05 -4.58840101885e-15
-0.2 -0.707070707071 0 0 -9.9007699694e-05 -3.79203601947e-15
-0.3 -0.707070707071 0 0 -9.97374447233e-05 -3.77842009778e-15
-0.5 -0.707070707071 0 0 -9.99057430225e-05 -3.78028415501e-15
-0.7 -0.707070707071 0 0 -0.000100047152763 -3.78349957627e-15
-0.95 -0.707070707071 0 0 -0.000100225709409 -3.78810981198e-15
-0.05 -0.686868686869 0 0 -5.0618233153e-05 -3.67034334051e-15
-0.2 -0.686868686869 0 0 -7.71054126139e-05 -3.09943186773e-15
-0.3 -0.686868686869 0 0 -7.74644839899e-05 -3.09334572733e-15
-0.5 -0.686868686869 0 0 -7.75785447807e-05 -3.09564489688e-15
-0.7 -0.686868686869 0 0 -7.76895544457e-05 -3.09880497832e-15
-0.95 -0.686868686869 0 0 -7.78356350373e-05 -3.10321107043e-15
-0.05 -0.666666666667 0 0 -4.11011372806e-05 -2.85279223025e-15
-0.2 -0.666666666667 0 0 -5.84092516994e-05 -2.46536614562e-15
-0.3 -0.666666666667 0 0 -5.85882580101e-05 -2.46293946328e-15
-0.5 -0.666666666667 0 0 -5.86720255517e-05 -2.46531001767e-15
-0.7 -0.666666666667 0 0 -5.87619083026e-05 -2.46829737553e-15
-0.95 -0.666666666667 0 0 -5.88829401721e-05 -2.47241143215e-15
-0.05 -0.646464646465 0 0 -3.21107424607e-05 -2.13940566438e-15
-0.2 -0.646464646465 0 0 -4.27513839351e-05 -1.89257445257e-15
-0.3 -0.646464646465 0 0 -4.28445175493e-05 -1.89185571326e-15
-0.5 -0.646464646465 0 0 -4.29097493824e-05 -1.8941166266e-15
-0.7 -0.646464646465 0 0 -4.298356146e-05 -1.89686544521e-15
-0.95 -0.646464646465 0 0 -4.30840107979e-05 -1.90063247481e-15
-0.05 -0.626262626263 0 0 -2.38580230977e-05 -1.53565449525e-15
-0.2 -0.626262626263 0 0 -3.00017758209e-05 -1.38870348393e-15
-0.3 -0.626262626263 0 0 -3.0053458855e-05 -1.38873700461e-15
-0.5 -0.626262626263 0 0 -3.01053906839e-05 -1.39078641297e-15
-0.7 -0.626262626263 0 0 -3.01656227058e-05 -1.39324232877e-15
-0.95 -0.626262626263 0 0 -3.02479265266e-05 -1.39660311596e-15
-0.05 -0.606060606061 0 0 -1.6679592483e-05 -1.04602011391e-15
-0.2 -0.606060606061 0 0 -2.0025581069e-05 -9.64072449842e-16
-0.3 -0.606060606061 0 0 -2.00562016608e-05 -9.64392544889e-16
-0.5 -0.606060606061 0 0 -2.00970125989e-05 -9.66158400054e-16
-0.7 -0.606060606061 0 0 -2.01448661283e-05 -9.68263198131e-16
-0.95 -0.606060606061 0 0 -2.02103573913e-05 -9.7114362839e-16
-0.05 -0.585858585859 0 0 -1.08808871891e-05 -6.70575833525e-16
-0.2 -0.585858585859 0 0 -1.26200741987e-05 -6.27309432274e-16
-0.3 -0.585858585859 0 0 -1.26390102956e-05 -6.27687601268e-16
-0.5 -0.585858585859 0 0 -1.26698140379e-05 -6.29115755835e-16
-0.7 -0.585858585859 0 0 -1.27061298648e-05 -6.30815345316e-16
-0.95 -0.585858585859 0 0 -1.27558776928e-05 -6.33142824625e-16
-0.05 -0.565656565657 0 0 -6.60128163636e-06 -4.02499593716e-16
-0.2 -0.565656565657 0 0 -7.47710879512e-06 -3.80547692531e-16
-0.3 -0.565656565657 0 0 -7.48890435947e-06 -3.80876008808e-16
-0.5 -0.565656565657 0 0 -7.51077260348e-06 -3.819420505e-16
-0.7 -0.565656565657 0 0 -7.53664125557e-06 -3.83210777493e-16
-0.95 -0.565656565657 0 0 -7.57211244235e-06 -3.84949978228e-16
-0.05 -0.545454545455 0 0 -3.74123670691e-06 -2.26623429719e-16
-0.2 -0.545454545455 0 0 -4.17385439447e-06 -2.15774138793e-16
-0.3 -0.545454545455 0 0 -4.18101968818e-06 -2.16014572565e-16
-0.5 -0.545454545455 0 0 -4.19544276561e-06 -2.1674148201e-16
-0.7 -0.545454545455 0 0 -4.21254756836e-06 -2.17607300261e-16
-0.95 -0.545454545455 0 0 -4.23602788331e-06 -2.18795608375e-16
-0.05 -0.525252525253 0 0 -2.00419181787e-06 -1.20880737884e-16
-0.2 -0.525252525253 0 0 -2.21542248405e-06 -1.15604241671e-16
-0.3 -0.525252525253 0 0 -2.2195967561e-06 -1.15760309798e-16
-0.5 -0.525252525253 0 0 -2.22844233906e-06 -1.16215117801e-16
-0.7 -0.525252525253 0 0 -2.23895437209e-06 -1.16757443837e-16
-0.95 -0.525252525253 0 0 -2.25340150786e-06 -1.17502697309e-16
-0.05 -0.505050505051 0 0 -1.03007910991e-06 -6.19419893647e-17
-0.2 -0.505050505051 0 0 -1.13247576578e-06 -5.93994712106e-17
-0.3 -0.505050505051 0 0 -1.13480711623e-06 -5.94924357087e-17
-0.5 -0.505050505051 0 0 -1.13991302978e-06 -5.97578885759e-17
-0.7 -0.505050505051 0 0 -1.14599148309e-06 -6.00747967055e-17
-0.95 -0.505050505051 0 0 -1.15435486898e-06 -6.05108032692e-17
-0.05 -0.484848484848 0 0 -5.14879685616e-07 -3.08962166236e-17
-0.2 -0.484848484848 0 0 -5.6429146352e-07 -2.96773167612e-17
-0.3 -0.484848484848 0 0 -5.65549948962e-07 -2.97295595875e-17
-0.5 -0.484848484848 0 0 -5.68368142991e-07 -2.98769352019e-17
-0.7 -0.484848484848 0 0 -5.71728156967e-07 -3.00530778165e-17
-0.95 -0.484848484848 0 0 -5.76356109102e-07 -3.02956808785e-17
-0.05 -0.464646464646 0 0 -2.52861143791e-07 -1.51513466683e-17
-0.2 -0.464646464646 0 0 -2.7663575564e-07 -1.45686035576e-17
-0.3 -0.464646464646 0 0 -2.77298619722e-07 -1.45968665802e-17
-0.5 -0.464646464646 0 0 -2.78806831137e-07 -1.46759759043e-17
-0.7 -0.464646464646 0 0 -2.80607353908e-07 -1.47706264682e-17
-0.95 -0.464646464646 0 0 -2.83089726113e-07 -1.49011182622e-17
-0.05 -0.444444444444 0 0 -1.22850738684e-07 -7.35399079477e-18
-0.2 -0.444444444444 0 0 -1.34269040328e-07 -7.07580293591e-18
-0.3 -0.444444444444 0 0 -1.34612348387e-07 -7.09072239592e-18
-0.5 -0.444444444444 0 0 -1.35402982191e-07 -7.13225751272e-18
-0.7 -0.444444444444 0 0 -1.36347942153e-07 -7.18200041366e-18
-0.95 -0.444444444444 0 0 -1.37651916416e-07 -7.25064125468e-18
-0.05 -0.424242424242 0 0 -5.93010308926e-08 -3.54755771799e-18
-0.2 -0.424242424242 0 0 -6.47787365403e-08 -3.41486521115e-18
-0.3 -0.424242424242 0 0 -6.49545174158e-08 -3.4226157269e-18
-0.5 -0.424242424242 0 0 -6.53632736447e-08 -3.44410678921e-18
-0.7 -0.424242424242 0 0 -6.58523253924e-08 -3.46986773282e-18
-0.95 -0.424242424242 0 0 -6.65277416565e-08 -3.50544532394e-18
-0.05 -0.40404040404 0 0 -2.85146614459e-08 -1.70513296575e-18
-0.2 -0.40404040404 0 0 -3.11407229335e-08 -1.64186698514e-18
-0.3 -0.40404040404 0 0 -3.12300167031e-08 -1.64585012827e-18
-0.5 -0.40404040404 0 0 -3.14393377986e-08 -1.65686043203e-18
-0.7 -0.40404040404 0 0 -3.16900168131e-08 -1.67006928024e-18
-0.95 -0.40404040404 0 0 -3.20364948717e-08 -1.68832596505e-18
-0.05 -0.383838383838 0 0 -1.36796361993e-08 -8.1781725865e-19
-0.2 -0.383838383838 0 0 -1.49381254353e-08 -7.87658817235e-19
-0.3 -0.383838383838 0 0 -1.49832289549e-08 -7.89690391464e-19
-0.5 -0.383838383838 0 0 -1.50896938682e-08 -7.95291900944e-19
-0.7 -0.383838383838 0 0 -1.5217307304e-08 -8.02017188372e-19
-0.95 -0.383838383838 0 0 -1.53938216366e-08 -8.11319571286e-19
-0.05 -0.363636363636 0 0 -6.55378355637e-09 -3.91751944848e-19
-0.2 -0.363636363636 0 0 -7.15677404195e-09 -3.773766612e-19
-0.3 -0.363636363636 0 0 -7.17946051874e-09 -3.78407098204e-19
-0.5 -0.363636363636 0 0 -7.23333718407e-09 -3.81242212708e-19
-0.7 -0.363636363636 0 0 -7.29796981465e-09 -3.84648636808e-19
-0.95 -0.363636363636 0 0 -7.38743404038e-09 -3.89363796092e-19
-0.05 -0.343434343434 0 0 -3.13742359725e-09 -1.87524523168e-19
-0.2 -0.343434343434 0 0 -3.42631191417e-09 -1.80672535468e-19
-0.3 -0.343434343434 0 0 -3.43768575829e-09 -1.81192960344e-19
-0.5 -0.343434343434 0 0 -3.46484361604e-09 -1.8262223378e-19
-0.7 -0.343434343434 0 0 -3.49744893411e-09 -1.84340739183e-19
-0.95 -0.343434343434 0 0 -3.54261274772e-09 -1.86721157449e-19
-0.05 -0.323232323232 0 0 -1.50131103091e-09 -8.97300468043e-20
-0.2 -0.323232323232 0 0 -1.63970878764e-09 -8.64640471073e-20
-0.3 -0.323232323232 0 0 -1.64539621922e-09 -8.6726000869e-20
-0.5 -0.323232323232 0 0 -1.65904309104e-09 -8.74442764831e-20
-0.7 -0.323232323232 0 0 -1.67543961223e-09 -8.83084911871e-20
-0.95 -0.323232323232 0 0 -1.69816707038e-09 -8.95063925819e-20
-0.05 -0.30303030303 0 0 -7.18245206155e-10 -4.29270565704e-20
-0.2 -0.30303030303 0 0 -7.8454584852e-10 -4.13703202346e-20
-0.3 -0.30303030303 0 0 -7.87383700342e-10 -4.15018070753e-20
-0.5 -0.30303030303 0 0 -7.94223596826e-10 -4.18618372651e-20
-0.7 -0.30303030303 0 0 -8.02447543845e-10 -4.22953020583e-20
-0.95 -0.30303030303 0 0 -8.13854514169e-10 -4.28965368623e-20
-0.05 -0.282828282828 0 0 -3.43579245723e-10 -2.05343504148e-20
-0.2 -0.282828282828 0 0 -3.75340736137e-10 -1.97923370034e-20
-0.3 -0.282828282828 0 0 -3.76754124377e-10 -1.98581801442e-20
-0.5 -0.282828282828 0 0 -3.80174767076e-10 -2.00382429836e-20
-0.7 -0.282828282828 0 0 -3.84290424891e-10 -2.02551703837e-20
-0.95 -0.282828282828 0 0 -3.90002777695e-10 -2.05562564146e-20
-0.05 -0.262626262626 0 0 -1.64345430396e-10 -9.8222183742e-21
-0.2 -0.262626262626 0 0 -1.79560739514e-10 -9.46854300925e-21
-0.3 -0.262626262626 0 0 -1.80263530159e-10 -9.50144601762e-21
-0.5 -0.262626262626 0 0 -1.81970881547e-10 -9.59132606548e-21
-0.7 -0.262626262626 0 0 -1.840265132e-10 -9.69967419241e-21
-0.95 -0.262626262626 0 0 -1.86881491927e-10 -9.850154356e-21
-0.05 -0.242424242424 0 0 -7.86098510179e-11 -4.69816126563e-21
-0.2 -0.242424242424 0 0 -8.58986952499e-11 -4.52958616775e-21
-0.3 -0.242424242424 0 0 -8.62476355857e-11 -4.54599781385e-21
-0.5 -0.242424242424 0 0 -8.70983443181e-11 -4.59078389533e-21
-0.7 -0.242424242424 0 0 -8.81232541e-11 -4.6448048556e-21
-0.95 -0.242424242424 0 0 -8.95476199279e-11 -4.71988036718e-21
-0.05 -0.222222222222 0 0 -3.76002596605e-11 -2.24719782496e-21
-0.2 -0.222222222222 0 0 -4.10919447079e-11 -2.16684946594e-21
-0.3 -0.222222222222 0 0 -4.12649621166e-11 -2.17502158869e-21
-0.5 -0.222222222222 0 0 -4.16881656411e-11 -2.19730242237e-21
-0.7 -0.222222222222 0 0 -4.21983523349e-11 -2.22419335104e-21
-0.95 -0.222222222222 0 0 -4.29078326796e-11 -2.26158864392e-21
-0.05 -0.20202020202 0 0 -1.79846536969e-11 -1.07486104369e-21
-0.2 -0.20202020202 0 0 -1.96573234603e-11 -1.03656488221e-21
-0.3 -0.20202020202 0 0 -1.97430062239e-11 -1.04062782721e-21
-0.5 -0.20202020202 0 0 -1.99532307751e-11 -1.05169622392e-21
-0.7 -0.20202020202 0 0 -2.02068209588e-11 -1.06506244842e-21
-0.95 -0.20202020202 0 0 -2.05596916937e-11 -1.08366158203e-21
-0.05 -0.181818181818 0 0 -8.60225022103e-12 -5.14117276178e-22
-0.2 -0.181818181818 0 0 -9.40353072954e-12 -4.95864523752e-22
-0.3 -0.181818181818 0 0 -9.44591315116e-12 -4.97881638132e-22
-0.5 -0.181818181818 0 0 -9.5502004112e-12 -5.03372630101e-22
-0.7 -0.181818181818 0 0 -9.67607647813e-12 -5.10007310966e-22
-0.95 -0.181818181818 0 0 -9.85134225426e-12 -5.19245226494e-22
-0.05 -0.161616161616 0 0 -4.11454132632e-12 -2.45907368792e-22
-0.2 -0.161616161616 0 0 -4.49838758131e-12 -2.37207851596e-22
-0.3 -0.161616161616 0 0 -4.51932927967e-12 -2.38207949318e-22
-0.5 -0.161616161616 0 0 -4.57099937692e-12 -2.40928577615e-22
-0.7 -0.161616161616 0 0 -4.63340218712e-12 -2.44217713574e-22
-0.95 -0.161616161616 0 0 -4.72034360462e-12 -2.4880022634e-22
-0.05 -0.141414141414 0 0 -1.9680247681e-12 -1.17619844295e-22
-0.2 -0.141414141414 0 0 -2.15190245084e-12 -1.13473587622e-22
-0.3 -0.141414141414 0 0 -2.16224000043e-12 -1.13968819168e-22
-0.5 -0.141414141414 0 0 -2.18780972077e-12 -1.15315257275e-22
-0.7 -0.141414141414 0 0 -2.21870968084e-12 -1.16943912881e-22
-0.95 -0.141414141414 0 0 -2.26178630779e-12 -1.19214404522e-22
-0.05 -0.121212121212 0 0 -9.41324651936e-13 -5.62586859209e-23
-0.2 -0.121212121212 0 0 -1.02940959974e-12 -5.42825642322e-23
-0.3 -0.121212121212 0 0 -1.03450706345e-12 -5.45275298654e-23
-0.5 -0.121212121212 0 0 -1.0471475225e-12 -5.51931348922e-23
-0.7 -0.121212121212 0 0 -1.06243133693e-12 -5.59986975159e-23
-0.95 -0.121212121212 0 0 -1.08375073272e-12 -5.71224145897e-23
-0.05 -0.10101010101 0 0 -4.50244419913e-13 -2.69090564759e-23
-0.2 -0.10101010101 0 0 -4.92440193346e-13 -2.59672532146e-23
-0.3 -0.10101010101 0 0 -4.94952053882e-13 -2.60882808017e-23
-0.5 -0.10101010101 0 0 -5.01194266031e-13 -2.64169882852e-23
-0.7 -0.10101010101 0 0 -5.0874595985e-13 -2.68150292705e-23
-0.95 -0.10101010101 0 0 -5.19286463069e-13 -2.73706052434e-23
-0.05 -0.0808080808081 0 0 -2.15356090186e-13 -1.28708535883e-23
-0.2 -0.0808080808081 0 0 -2.35569580625e-13 -1.24219964165e-23
-0.3 -0.0808080808081 0 0 -2.36806093285e-13 -1.24817363332e-23
-0.5 -0.0808080808081 0 0 -2.3988553762e-13 -1.26439171107e-23
-0.7 -0.0808080808081 0 0 -2.43613475055e-13 -1.28403976822e-23
-0.95 -0.0808080808081 0 0 -2.48819906222e-13 -1.31148077671e-23
-0.05 -0.0606060606061 0 0 -1.41395347547e-13 -5.14680212594e-24
-0.2 -0.0606060606061 0 0 -1.69221751689e-13 -4.45579423758e-24
-0.3 -0.0606060606061 0 0 -1.70197437114e-13 -4.47559111753e-24
-0.5 -0.0606060606061 0 0 -1.72479463407e-13 -4.53544086621e-24
-0.7 -0.0606060606061 0 0 -1.75241273858e-13 -4.60806411161e-24
-0.95 -0.0606060606061 0 0 -1.79100778421e-13 -4.70955187222e-24
-0.05 -0.040404040404 0 0 -6.7630712121e-14 -2.4617634591e-24
-0.2 -0.040404040404 0 0 -8.09508969073e-14 -2.13152575916e-24
-0.3 -0.040404040404 0 0 -8.14296578096e-14 -2.14131221364e-24
-0.5 -0.040404040404 0 0 -8.25535168929e-14 -2.17078941937e-24
-0.7 -0.040404040404 0 0 -8.39144243583e-14 -2.20657519133e-24
-0.95 -0.040404040404 0 0 -8.58173663429e-14 -2.2566140804e-24
-0.05 -0.020202020202 0 0 -3.234839944e-14 -1.17748424124e-24
-0.2 -0.020202020202 0 0 -3.8724617818e-14 -1.01966174624e-24
-0.3 -0.020202020202 0 0 -3.89593922446e-14 -1.02449463089e-24
-0.5 -0.020202020202 0 0 -3.95124321753e-14 -1.0390007953e-24
-0.7 -0.020202020202 0 0 -4.01824890229e-14 -1.05662029012e-24
-0.95 -0.020202020202 0 0 -4.1119979341e-14 -1.08127210527e-24
-0.05 0.0 0 0 -1.54725406482e-14 -5.63201772115e-25
-0.2 0.0 0 0 -1.85247610263e-14 -4.87777389289e-25
-0.3 0.0 0 0 -1.86398220675e-14 -4.90161602739e-25
-0.5 0.0 0 0 -1.89117599053e-14 -4.97294965179e-25
-0.7 0.0 0 0 -1.92414168388e-14 -5.05963466616e-25
-0.95 0.0 0 0 -1.97029198951e-14 -5.1809893918e-25
