VD VG VS VB Ids Qg  
-0.05 -0.727272727273 0 0 -0.00026424162599 -2.96864767584e-15
-0.2 -0.727272727273 0 0 -0.000470153469785 -2.54486317547e-15
-0.3 -0.727272727273 0 0 -0.000487166907113 -2.55625682339e-15
-0.5 -0.727272727273 0 0 -0.00050569242788 -2.62072917827e-15
-0.7 -0.727272727273 0 0 -0.000523850536809 -2.68821109654e-15
-0.95 -0.727272727273 0 0 -0.00054697158665 -2.77417840764e-15
-0.05 -0.707070707071 0 0 -0.000228654354695 -2.50178779091e-15
-0.2 -0.707070707071 0 0 -0.000387106607906 -2.17466282975e-15
-0.3 -0.707070707071 0 0 -0.000399347357195 -2.19315694299e-15
-0.5 -0.707070707071 0 0 -0.000415148180575 -2.25498439472e-15
-0.7 -0.707070707071 0 0 -0.000430988631163 -2.31893724208e-15
-0.95 -0.707070707071 0 0 -0.000451289153745 -2.40039041919e-15
-0.05 -0.686868686869 0 0 -0.000194810054791 -2.0753027854e-15
-0.2 -0.686868686869 0 0 -0.000313186073721 -1.83215252798e-15
-0.3 -0.686868686869 0 0 -0.000322203881666 -1.85415836519e-15
-0.5 -0.686868686869 0 0 -0.000335699013633 -1.91247173606e-15
-0.7 -0.686868686869 0 0 -0.000349426212757 -1.97244306998e-15
-0.95 -0.686868686869 0 0 -0.000367102616432 -2.04887063485e-15
-0.05 -0.666666666667 0 0 -0.000163011171803 -1.68840935427e-15
-0.2 -0.666666666667 0 0 -0.000248362750701 -1.51677729762e-15
-0.3 -0.666666666667 0 0 -0.000255223353647 -1.53984215983e-15
-0.5 -0.666666666667 0 0 -0.000266726933963 -1.59414283533e-15
-0.7 -0.666666666667 0 0 -0.000278537370088 -1.64985563532e-15
-0.95 -0.666666666667 0 0 -0.00029380022864 -1.72093366783e-15
-0.05 -0.646464646465 0 0 -0.000133212683734 -1.34101848148e-15
-0.2 -0.646464646465 0 0 -0.000192358574769 -1.22808983647e-15
-0.3 -0.646464646465 0 0 -0.000197729186657 -1.25067456575e-15
-0.5 -0.646464646465 0 0 -0.000207478627009 -1.30063822093e-15
-0.7 -0.646464646465 0 0 -0.000217551621951 -1.35189778295e-15
-0.95 -0.646464646465 0 0 -0.00023061025042 -1.41740845482e-15
-0.05 -0.626262626263 0 0 -0.000105460608948 -1.03395149736e-15
-0.2 -0.626262626263 0 0 -0.00014479526774 -9.66528652954e-16
-0.3 -0.626262626263 0 0 -0.000149063581019 -9.87653049536e-16
-0.5 -0.626262626263 0 0 -0.000157227365493 -1.03291797476e-15
-0.7 -0.626262626263 0 0 -0.000165707700711 -1.07945625032e-15
-0.95 -0.626262626263 0 0 -0.000176742673909 -1.13911450258e-15
-0.05 -0.606060606061 0 0 -8.01760028963e-05 -7.6880202531e-16
-0.2 -0.606060606061 0 0 -0.000105312811579 -7.33962099859e-16
-0.3 -0.606060606061 0 0 -0.000108694946704 -7.52923000361e-16
-0.5 -0.606060606061 0 0 -0.000115387533991 -7.92963278293e-16
-0.7 -0.606060606061 0 0 -0.000122381206402 -8.3432072937e-16
-0.95 -0.606060606061 0 0 -0.000131529377837 -8.87611447777e-16
-0.05 -0.585858585859 0 0 -5.80438233766e-05 -5.47332047291e-16
-0.2 -0.585858585859 0 0 -7.35463398822e-05 -5.33426246478e-16
-0.3 -0.585858585859 0 0 -7.61704839028e-05 -5.49679055436e-16
-0.5 -0.585858585859 0 0 -8.14851835551e-05 -5.83857505725e-16
-0.7 -0.585858585859 0 0 -8.70800187751e-05 -6.19420244144e-16
-0.95 -0.585858585859 0 0 -9.44515360023e-05 -6.65603984986e-16
-0.05 -0.565656565657 0 0 -3.97214782606e-05 -3.7040914742e-16
-0.2 -0.565656565657 0 0 -4.9011900082e-05 -3.68026443395e-16
-0.3 -0.565656565657 0 0 -5.09736081623e-05 -3.81196439329e-16
-0.5 -0.565656565657 0 0 -5.50171487084e-05 -4.08963786978e-16
-0.7 -0.565656565657 0 0 -5.93133104261e-05 -4.38153507361e-16
-0.95 -0.565656565657 0 0 -6.50277691789e-05 -4.76475167902e-16
-0.05 -0.545454545455 0 0 -2.55749744388e-05 -2.36939066444e-16
-0.2 -0.545454545455 0 0 -3.10145922672e-05 -2.39474844444e-16
-0.3 -0.545454545455 0 0 -3.24068611821e-05 -2.49432007427e-16
-0.5 -0.545454545455 0 0 -3.53202400955e-05 -2.70580110225e-16
-0.7 -0.545454545455 0 0 -3.84511583377e-05 -2.93108352485e-16
-0.95 -0.545454545455 0 0 -4.26660453536e-05 -3.23106901627e-16
-0.05 -0.525252525253 0 0 -1.54978672773e-05 -1.43053161924e-16
-0.2 -0.525252525253 0 0 -1.86097795258e-05 -1.4666188828e-16
-0.3 -0.525252525253 0 0 -1.95367661233e-05 -1.53605431572e-16
-0.5 -0.525252525253 0 0 -2.15036351393e-05 -1.68505264821e-16
-0.7 -0.525252525253 0 0 -2.36454830686e-05 -1.84625742371e-16
-0.95 -0.525252525253 0 0 -2.65703095167e-05 -2.06458684392e-16
-0.05 -0.505050505051 0 0 -8.89619078424e-06 -8.19218429876e-17
-0.2 -0.505050505051 0 0 -1.06303270615e-05 -8.49239304643e-17
-0.3 -0.505050505051 0 0 -1.12068559875e-05 -8.93781539847e-17
-0.5 -0.505050505051 0 0 -1.24454965882e-05 -9.90420450579e-17
-0.7 -0.505050505051 0 0 -1.38127192315e-05 -1.09663828766e-16
-0.95 -0.505050505051 0 0 -1.57080708282e-05 -1.24306718293e-16
-0.05 -0.484848484848 0 0 -4.89022084208e-06 -4.49488611379e-17
-0.2 -0.484848484848 0 0 -5.83093450243e-06 -4.69701768954e-17
-0.3 -0.484848484848 0 0 -6.16791004141e-06 -4.96235598492e-17
-0.5 -0.484848484848 0 0 -6.89943783121e-06 -5.54370629425e-17
-0.7 -0.484848484848 0 0 -7.71671147328e-06 -6.19156800217e-17
-0.95 -0.484848484848 0 0 -8.86537921744e-06 -7.09901401083e-17
-0.05 -0.464646464646 0 0 -2.60481033246e-06 -2.39052993383e-17
-0.2 -0.464646464646 0 0 -3.10333525451e-06 -2.51168154994e-17
-0.3 -0.464646464646 0 0 -3.29084937135e-06 -2.6609527319e-17
-0.5 -0.464646464646 0 0 -3.70119397074e-06 -2.99054869157e-17
-0.7 -0.464646464646 0 0 -4.16407326476e-06 -3.36183658742e-17
-0.95 -0.464646464646 0 0 -4.82191997291e-06 -3.88847877087e-17
-0.05 -0.444444444444 0 0 -1.35814931916e-06 -1.24486595185e-17
-0.2 -0.444444444444 0 0 -1.61769537413e-06 -1.31264957239e-17
-0.3 -0.444444444444 0 0 -1.71844471545e-06 -1.3933348239e-17
-0.5 -0.444444444444 0 0 -1.94023424281e-06 -1.57252412983e-17
-0.7 -0.444444444444 0 0 -2.19222639512e-06 -1.77597852996e-17
-0.95 -0.444444444444 0 0 -2.55334618114e-06 -2.067228447e-17
-0.05 -0.424242424242 0 0 -6.98410837242e-07 -6.39544012711e-18
-0.2 -0.424242424242 0 0 -8.31885653417e-07 -6.75934703267e-18
-0.3 -0.424242424242 0 0 -8.84766596664e-07 -7.18421508876e-18
-0.5 -0.424242424242 0 0 -1.00169158334e-06 -8.13181590425e-18
-0.7 -0.424242424242 0 0 -1.1352405137e-06 -9.21383330198e-18
-0.95 -0.424242424242 0 0 -1.32777322169e-06 -1.07728518633e-17
-0.05 -0.40404040404 0 0 -3.56031673207e-07 -3.25795199945e-18
-0.2 -0.40404040404 0 0 -4.24121035015e-07 -3.44854459366e-18
-0.3 -0.40404040404 0 0 -4.51465191407e-07 -3.66861712617e-18
-0.5 -0.40404040404 0 0 -5.12127557387e-07 -4.16103985045e-18
-0.7 -0.40404040404 0 0 -5.81685445281e-07 -4.72562583561e-18
-0.95 -0.40404040404 0 0 -6.82398256173e-07 -5.54284706803e-18
-0.05 -0.383838383838 0 0 -1.80515002225e-07 -1.65103453563e-18
-0.2 -0.383838383838 0 0 -2.15071770764e-07 -1.74938492003e-18
-0.3 -0.383838383838 0 0 -2.29079658004e-07 -1.86222707763e-18
-0.5 -0.383838383838 0 0 -2.60237936678e-07 -2.11536206829e-18
-0.7 -0.383838383838 0 0 -2.96072565682e-07 -2.40649622335e-18
-0.95 -0.383838383838 0 0 -3.48123827378e-07 -2.82931584021e-18
-0.05 -0.363636363636 0 0 -9.12184040711e-08 -8.34028554216e-19
-0.2 -0.363636363636 0 0 -1.08700687999e-07 -8.84328039007e-19
-0.3 -0.363636363636 0 0 -1.15835288099e-07 -9.41829978377e-19
-0.5 -0.363636363636 0 0 -1.31740026952e-07 -1.0710973392e-18
-0.7 -0.363636363636 0 0 -1.50076227215e-07 -1.22013878868e-18
-0.95 -0.363636363636 0 0 -1.76776654687e-07 -1.43714989983e-18
-0.05 -0.343434343434 0 0 -4.59994895436e-08 -4.20492041616e-19
-0.2 -0.343434343434 0 0 -5.4826321479e-08 -4.4607735928e-19
-0.3 -0.343434343434 0 0 -5.84471983613e-08 -4.75268084257e-19
-0.5 -0.343434343434 0 0 -6.65345801367e-08 -5.41013211797e-19
-0.7 -0.343434343434 0 0 -7.58776192432e-08 -6.16974307339e-19
-0.95 -0.343434343434 0 0 -8.9510383376e-08 -7.27807459019e-19
-0.05 -0.323232323232 0 0 -2.31671786836e-08 -2.11748463949e-19
-0.2 -0.323232323232 0 0 -2.76184506289e-08 -2.24719374742e-19
-0.3 -0.323232323232 0 0 -2.945201102e-08 -2.39503461117e-19
-0.5 -0.323232323232 0 0 -3.3554539361e-08 -2.72857969641e-19
-0.7 -0.323232323232 0 0 -3.83027630389e-08 -3.11466878032e-19
-0.95 -0.323232323232 0 0 -4.52432975002e-08 -3.67900835348e-19
-0.05 -0.30303030303 0 0 -1.16590676561e-08 -1.06555883983e-19
-0.2 -0.30303030303 0 0 -1.39021378835e-08 -1.13118314604e-19
-0.3 -0.30303030303 0 0 -1.48293579618e-08 -1.20595256278e-19
-0.5 -0.30303030303 0 0 -1.690739094e-08 -1.37491082323e-19
-0.7 -0.30303030303 0 0 -1.93165638494e-08 -1.57081840374e-19
-0.95 -0.30303030303 0 0 -2.28436711248e-08 -1.85763053784e-19
-0.05 -0.282828282828 0 0 -5.86495536432e-09 -5.35993871814e-20
-0.2 -0.282828282828 0 0 -6.99478224457e-09 -5.69155091379e-20
-0.3 -0.282828282828 0 0 -7.46328535329e-09 -6.06936816322e-20
-0.5 -0.282828282828 0 0 -8.51491426107e-09 -6.92443836942e-20
-0.7 -0.282828282828 0 0 -9.73607193937e-09 -7.91748259534e-20
-0.95 -0.282828282828 0 0 -1.15265162874e-08 -9.37346277625e-20
-0.05 -0.262626262626 0 0 -2.9495848719e-09 -2.69554247614e-20
-0.2 -0.262626262626 0 0 -3.51853352505e-09 -2.86299559426e-20
-0.3 -0.262626262626 0 0 -3.755144238e-09 -3.05381593622e-20
-0.5 -0.262626262626 0 0 -4.28706010422e-09 -3.48631833964e-20
-0.7 -0.262626262626 0 0 -4.90567125062e-09 -3.98938024287e-20
-0.95 -0.262626262626 0 0 -5.8139350301e-09 -4.72798924312e-20
-0.05 -0.242424242424 0 0 -1.48320567239e-09 -1.35544395343e-20
-0.2 -0.242424242424 0 0 -1.76967314378e-09 -1.43996963297e-20
-0.3 -0.242424242424 0 0 -1.88913794434e-09 -1.53631868716e-20
-0.5 -0.242424242424 0 0 -2.15810095939e-09 -1.75501500543e-20
-0.7 -0.242424242424 0 0 -2.47136798925e-09 -2.0097694825e-20
-0.95 -0.242424242424 0 0 -2.93193524213e-09 -2.38431074576e-20
-0.05 -0.222222222222 0 0 -7.45783800927e-10 -6.81538711811e-21
-0.2 -0.222222222222 0 0 -8.90010691606e-10 -7.24196038161e-21
-0.3 -0.222222222222 0 0 -9.50319583949e-10 -7.72837220356e-21
-0.5 -0.222222222222 0 0 -1.08629750199e-09 -8.83402587197e-21
-0.7 -0.222222222222 0 0 -1.24490587564e-09 -1.01238633223e-20
-0.95 -0.222222222222 0 0 -1.47839984958e-09 -1.20226855907e-20
-0.05 -0.20202020202 0 0 -3.74981401669e-10 -3.42677817027e-21
-0.2 -0.20202020202 0 0 -4.47592118671e-10 -3.64203132513e-21
-0.3 -0.20202020202 0 0 -4.78035080121e-10 -3.88757226419e-21
-0.5 -0.20202020202 0 0 -5.46773822932e-10 -4.44649704021e-21
-0.7 -0.20202020202 0 0 -6.27068561727e-10 -5.09947246534e-21
-0.95 -0.20202020202 0 0 -7.45427193061e-10 -6.06199209481e-21
-0.05 -0.181818181818 0 0 -1.88538049653e-10 -1.72295766991e-21
-0.2 -0.181818181818 0 0 -2.2509302781e-10 -1.83156971476e-21
-0.3 -0.181818181818 0 0 -2.4045940454e-10 -1.95551275887e-21
-0.5 -0.181818181818 0 0 -2.75205707679e-10 -2.23804047166e-21
-0.7 -0.181818181818 0 0 -3.15851563924e-10 -2.56858233268e-21
-0.95 -0.181818181818 0 0 -3.75842732333e-10 -3.05644489356e-21
-0.05 -0.161616161616 0 0 -9.47947980359e-11 -8.66282948374e-22
-0.2 -0.161616161616 0 0 -1.13197756066e-10 -9.21084155864e-22
-0.3 -0.161616161616 0 0 -1.20953844327e-10 -9.83645599487e-22
-0.5 -0.161616161616 0 0 -1.38516814422e-10 -1.12645306004e-21
-0.7 -0.161616161616 0 0 -1.59091035145e-10 -1.29376764588e-21
-0.95 -0.161616161616 0 0 -1.89496320297e-10 -1.5410308592e-21
-0.05 -0.141414141414 0 0 -4.76615421807e-11 -4.35555179606e-22
-0.2 -0.141414141414 0 0 -5.69261294043e-11 -4.63204953448e-22
-0.3 -0.141414141414 0 0 -6.08408848204e-11 -4.94782744904e-22
-0.5 -0.141414141414 0 0 -6.97180448891e-11 -5.66964487052e-22
-0.7 -0.141414141414 0 0 -8.01319462281e-11 -6.5165289596e-22
-0.95 -0.141414141414 0 0 -9.55415353869e-11 -7.76967479432e-22
-0.05 -0.121212121212 0 0 -2.39635257533e-11 -2.18990725369e-22
-0.2 -0.121212121212 0 0 -2.86275725187e-11 -2.32941078424e-22
-0.3 -0.121212121212 0 0 -3.06034457653e-11 -2.48879643486e-22
-0.5 -0.121212121212 0 0 -3.50902705011e-11 -2.85362829469e-22
-0.7 -0.121212121212 0 0 -4.0361222618e-11 -3.28227515537e-22
-0.95 -0.121212121212 0 0 -4.81705980355e-11 -3.91735293595e-22
-0.05 -0.10101010101 0 0 -1.20484962743e-11 -1.10105198504e-22
-0.2 -0.10101010101 0 0 -1.43964994784e-11 -1.17143572816e-22
-0.3 -0.10101010101 0 0 -1.53937566894e-11 -1.25188279038e-22
-0.5 -0.10101010101 0 0 -1.76615023311e-11 -1.43627742314e-22
-0.7 -0.10101010101 0 0 -2.03292918458e-11 -1.65322872066e-22
-0.95 -0.10101010101 0 0 -2.4286841914e-11 -1.97506653382e-22
-0.05 -0.0808080808081 0 0 -6.05779711227e-12 -5.53591878399e-23
-0.2 -0.0808080808081 0 0 -7.23984084369e-12 -5.89102150257e-23
-0.3 -0.0808080808081 0 0 -7.74316700183e-12 -6.29705812216e-23
-0.5 -0.0808080808081 0 0 -8.88931380203e-12 -7.2290124247e-23
-0.7 -0.0808080808081 0 0 -1.02395257662e-11 -8.32703796232e-23
-0.95 -0.0808080808081 0 0 -1.22450237796e-11 -9.95795925192e-23
-0.05 -0.0606060606061 0 0 -3.04576563462e-12 -2.78337345351e-23
-0.2 -0.0606060606061 0 0 -3.64083506688e-12 -2.96252909502e-23
-0.3 -0.0606060606061 0 0 -3.89486575659e-12 -3.16746338403e-23
-0.5 -0.0606060606061 0 0 -4.47413127422e-12 -3.63847533195e-23
-0.7 -0.0606060606061 0 0 -5.1574764671e-12 -4.19418876792e-23
-0.95 -0.0606060606061 0 0 -6.17373531587e-12 -5.02063617289e-23
-0.05 -0.040404040404 0 0 -1.5313631438e-12 -1.39943647822e-23
-0.2 -0.040404040404 0 0 -1.83093506569e-12 -1.48982263919e-23
-0.3 -0.040404040404 0 0 -1.95914353473e-12 -1.59325559501e-23
-0.5 -0.040404040404 0 0 -2.25189982404e-12 -1.83130149089e-23
-0.7 -0.040404040404 0 0 -2.59773343448e-12 -2.112541805e-23
-0.95 -0.040404040404 0 0 -3.11269292504e-12 -2.53131999491e-23
-0.05 -0.020202020202 0 0 -7.69945322199e-13 -7.03614639811e-24
-0.2 -0.020202020202 0 0 -9.20756730306e-13 -7.49214996603e-24
-0.3 -0.020202020202 0 0 -9.85462031352e-13 -8.01418396547e-24
-0.5 -0.020202020202 0 0 -1.1334162069e-12 -9.21722539189e-24
-0.7 -0.020202020202 0 0 -1.30843416531e-12 -1.06405138582e-23
-0.95 -0.020202020202 0 0 -1.56936712116e-12 -1.27624857004e-23
-0.05 0.0 0 0 -3.87116206351e-13 -3.53766419558e-24
-0.2 0.0 0 0 -4.63038046038e-13 -3.7677181451e-24
-0.3 0.0 0 0 -4.95693832168e-13 -4.03118881408e-24
-0.5 0.0 0 0 -5.70465885269e-13 -4.63917308253e-24
-0.7 0.0 0 0 -6.5903562989e-13 -5.35944691223e-24
-0.95 0.0 0 0 -7.91248048865e-13 -6.43462914632e-24
