Vd Vg Vs Vb Lg Ids qd  
0.01 0.343434343434 0 0 1e-06 2.08850126611e-09 -0.225992754605
0.12 0.343434343434 0 0 1e-06 7.5486699969e-09 -0.00423265866685
0.23 0.343434343434 0 0 1e-06 7.6429300867e-09 -6.0742390386e-05
0.34 0.343434343434 0 0 1e-06 7.6442805946e-09 -8.67197866158e-07
0.45 0.343434343434 0 0 1e-06 7.64429987488e-09 -1.23797487263e-08
0.56 0.343434343434 0 0 1e-06 7.64430015011e-09 -1.76727849023e-10
0.67 0.343434343434 0 0 1e-06 7.64430015404e-09 -2.52288902075e-12
0.78 0.343434343434 0 0 1e-06 7.6443001541e-09 -3.60156536992e-14
0.89 0.343434343434 0 0 1e-06 7.6443001541e-09 -5.14143626883e-16
1.0 0.343434343434 0 0 1e-06 7.6443001541e-09 -7.33968821668e-18
0.01 0.353535353535 0 0 1e-06 2.58100949535e-09 -0.303503163166
0.12 0.353535353535 0 0 1e-06 9.7508677074e-09 -0.00623708727483
0.23 0.353535353535 0 0 1e-06 9.88296819946e-09 -8.97293839599e-05
0.34 0.353535353535 0 0 1e-06 9.88486399615e-09 -1.28108167247e-06
0.45 0.353535353535 0 0 1e-06 9.8848910618e-09 -1.82881878359e-08
0.56 0.353535353535 0 0 1e-06 9.88489144818e-09 -2.61074129551e-10
0.67 0.353535353535 0 0 1e-06 9.88489145369e-09 -3.72697941348e-12
0.78 0.353535353535 0 0 1e-06 9.88489145377e-09 -5.32047183994e-14
0.89 0.353535353535 0 0 1e-06 9.88489145377e-09 -7.59527152107e-16
1.0 0.353535353535 0 0 1e-06 9.88489145377e-09 -1.08426754648e-17
0.01 0.363636363636 0 0 1e-06 3.11089592969e-09 -0.398618851138
0.12 0.363636363636 0 0 1e-06 1.23552929247e-08 -0.0091800560153
0.23 0.363636363636 0 0 1e-06 1.25399673447e-08 -0.000132546985273
0.34 0.363636363636 0 0 1e-06 1.25426240001e-08 -1.89249755061e-06
0.45 0.363636363636 0 0 1e-06 1.25426619297e-08 -2.70165267889e-08
0.56 0.363636363636 0 0 1e-06 1.25426624711e-08 -3.85676063473e-10
0.67 0.363636363636 0 0 1e-06 1.25426624788e-08 -5.5057418042e-12
0.78 0.363636363636 0 0 1e-06 1.2542662479e-08 -7.85975477105e-14
0.89 0.363636363636 0 0 1e-06 1.2542662479e-08 -1.12202401163e-15
1.0 0.363636363636 0 0 1e-06 1.2542662479e-08 -1.60175211485e-17
0.01 0.373737373737 0 0 1e-06 3.66720782922e-09 -0.511671978437
0.12 0.373737373737 0 0 1e-06 1.5378431923e-08 -0.0134889196287
0.23 0.373737373737 0 0 1e-06 1.56364132255e-08 -0.000195791462563
0.34 0.373737373737 0 0 1e-06 1.56401373673e-08 -2.79571999324e-06
0.45 0.373737373737 0 0 1e-06 1.56401905404e-08 -3.99106090992e-08
0.56 0.373737373737 0 0 1e-06 1.56401912994e-08 -5.6974632521e-10
0.67 0.373737373737 0 0 1e-06 1.56401913103e-08 -8.13344788117e-12
0.78 0.373737373737 0 0 1e-06 1.56401913104e-08 -1.16109523595e-13
0.89 0.373737373737 0 0 1e-06 1.56401913104e-08 -1.65752847568e-15
1.0 0.373737373737 0 0 1e-06 1.56401913104e-08 -2.36621472788e-17
0.01 0.383838383838 0 0 1e-06 4.24102861126e-09 -0.642187752966
0.12 0.383838383838 0 0 1e-06 1.88296675608e-08 -0.0197722607773
0.23 0.383838383838 0 0 1e-06 1.91901322299e-08 -0.000289201818587
0.34 0.383838383838 0 0 1e-06 1.91953620264e-08 -4.13001643082e-06
0.45 0.383838383838 0 0 1e-06 1.91954367029e-08 -5.89586040676e-08
0.56 0.383838383838 0 0 1e-06 1.91954377689e-08 -8.41667154933e-10
0.67 0.383838383838 0 0 1e-06 1.91954377842e-08 -1.20152700202e-11
0.78 0.383838383838 0 0 1e-06 1.91954377844e-08 -1.71524708621e-13
0.89 0.383838383838 0 0 1e-06 1.91954377844e-08 -2.44861127678e-15
1.0 0.383838383838 0 0 1e-06 1.91954377844e-08 -3.49552973054e-17
0.01 0.393939393939 0 0 1e-06 4.82586411715e-09 -0.789115249307
0.12 0.393939393939 0 0 1e-06 2.27107846959e-08 -0.0288825313715
0.23 0.393939393939 0 0 1e-06 2.32146368516e-08 -0.000427153305126
0.34 0.393939393939 0 0 1e-06 2.32220001613e-08 -6.10111953151e-06
0.45 0.393939393939 0 0 1e-06 2.32221053143e-08 -8.70975670766e-08
0.56 0.393939393939 0 0 1e-06 2.32221068154e-08 -1.24336668486e-09
0.67 0.393939393939 0 0 1e-06 2.32221068369e-08 -1.77497557938e-11
0.78 0.393939393939 0 0 1e-06 2.32221068372e-08 -2.53387704597e-13
0.89 0.393939393939 0 0 1e-06 2.32221068372e-08 -3.61725139129e-15
1.0 0.393939393939 0 0 1e-06 2.32221068372e-08 -5.16382894297e-17
0.01 0.40404040404 0 0 1e-06 5.41729613445e-09 -0.951093334924
0.12 0.40404040404 0 0 1e-06 2.7015348915e-08 -0.041985899192
0.23 0.40404040404 0 0 1e-06 2.77195154197e-08 -0.000630856218345
0.34 0.40404040404 0 0 1e-06 2.77299135431e-08 -9.01294594702e-06
0.45 0.40404040404 0 0 1e-06 2.77300620603e-08 -1.28666310552e-07
0.56 0.40404040404 0 0 1e-06 2.77300641805e-08 -1.83678393946e-09
0.67 0.40404040404 0 0 1e-06 2.77300642107e-08 -2.62211194755e-11
0.78 0.40404040404 0 0 1e-06 2.77300642112e-08 -3.74321165516e-13
0.89 0.40404040404 0 0 1e-06 2.77300642112e-08 -5.34364427376e-15
1.0 0.40404040404 0 0 1e-06 2.77300642112e-08 -7.62835146825e-17
0.01 0.414141414141 0 0 1e-06 6.01240058253e-09 -1.12666927294
0.12 0.414141414141 0 0 1e-06 3.17280276122e-08 -0.0606251960472
0.23 0.414141414141 0 0 1e-06 3.27108480895e-08 -0.000931587782159
0.34 0.414141414141 0 0 1e-06 3.27255766488e-08 -1.33144499482e-05
0.45 0.414141414141 0 0 1e-06 3.27257870702e-08 -1.90074414328e-07
0.56 0.414141414141 0 0 1e-06 3.27257900741e-08 -2.71341936398e-09
0.67 0.414141414141 0 0 1e-06 3.2725790117e-08 -3.87355811853e-11
0.78 0.414141414141 0 0 1e-06 3.27257901176e-08 -5.52972115091e-13
0.89 0.414141414141 0 0 1e-06 3.27257901176e-08 -7.89398663118e-15
1.0 0.414141414141 0 0 1e-06 3.27257901176e-08 -1.12691080138e-16
0.01 0.424242424242 0 0 1e-06 6.60923113882e-09 -1.31444185031
0.12 0.424242424242 0 0 1e-06 3.68240382112e-08 -0.0867479674495
0.23 0.424242424242 0 0 1e-06 3.81916115918e-08 -0.00137543115572
0.34 0.424242424242 0 0 1e-06 3.82125351548e-08 -1.96688312936e-05
0.45 0.424242424242 0 0 1e-06 3.82128341911e-08 -2.80790530736e-07
0.56 0.424242424242 0 0 1e-06 3.82128384601e-08 -4.0084434987e-09
0.67 0.424242424242 0 0 1e-06 3.8212838521e-08 -5.72227761356e-11
0.78 0.424242424242 0 0 1e-06 3.82128385219e-08 -8.16887176676e-13
0.89 0.424242424242 0 0 1e-06 3.82128385219e-08 -1.16615219396e-14
1.0 0.424242424242 0 0 1e-06 3.82128385219e-08 -1.66474756643e-16
0.01 0.434343434343 0 0 1e-06 7.2064561105e-09 -1.51313738782
0.12 0.434343434343 0 0 1e-06 4.22690869838e-08 -0.122657523274
0.23 0.434343434343 0 0 1e-06 4.41620353331e-08 -0.00203019988145
0.34 0.434343434343 0 0 1e-06 4.41918396406e-08 -2.90557574899e-05
0.45 0.434343434343 0 0 1e-06 4.41922658287e-08 -4.14802371343e-07
0.56 0.434343434343 0 0 1e-06 4.41922719129e-08 -5.92153925133e-09
0.67 0.434343434343 0 0 1e-06 4.41922719998e-08 -8.45332897643e-11
0.78 0.434343434343 0 0 1e-06 4.4192272001e-08 -1.20676005389e-12
0.89 0.434343434343 0 0 1e-06 4.4192272001e-08 -1.72271756079e-14
1.0 0.434343434343 0 0 1e-06 4.4192272001e-08 -2.45927579765e-16
0.01 0.444444444444 0 0 1e-06 7.80312447935e-09 -1.72163932611
0.12 0.444444444444 0 0 1e-06 4.80203010078e-08 -0.170844233692
0.23 0.444444444444 0 0 1e-06 5.06198745363e-08 -0.00299550292411
0.34 0.444444444444 0 0 1e-06 5.06624304056e-08 -4.29223379635e-05
0.45 0.444444444444 0 0 1e-06 5.06630394181e-08 -6.12773489079e-07
0.56 0.444444444444 0 0 1e-06 5.06630481124e-08 -8.74769148584e-09
0.67 0.444444444444 0 0 1e-06 5.06630482365e-08 -1.24878196427e-10
0.78 0.444444444444 0 0 1e-06 5.06630482382e-08 -1.78270619154e-12
0.89 0.444444444444 0 0 1e-06 5.06630482383e-08 -2.54491292785e-14
1.0 0.444444444444 0 0 1e-06 5.06630482383e-08 -3.63300573064e-16
0.01 0.454545454545 0 0 1e-06 8.39851031451e-09 -1.9389904294
0.12 0.454545454545 0 0 1e-06 5.40285613411e-08 -0.233687458962
0.23 0.454545454545 0 0 1e-06 5.75605671456e-08 -0.00441726198331
0.34 0.454545454545 0 0 1e-06 5.76214542863e-08 -6.34060760889e-05
0.45 0.454545454545 0 0 1e-06 5.76223266524e-08 -9.05229404504e-07
0.56 0.454545454545 0 0 1e-06 5.76223391066e-08 -1.29226714462e-08
0.67 0.454545454545 0 0 1e-06 5.76223392844e-08 -1.84478375165e-10
0.78 0.454545454545 0 0 1e-06 5.7622339287e-08 -2.63353212203e-12
0.89 0.454545454545 0 0 1e-06 5.7622339287e-08 -3.75951459354e-14
1.0 0.454545454545 0 0 1e-06 5.7622339287e-08 -5.36691763138e-16
0.01 0.464646464646 0 0 1e-06 8.99199750861e-09 -2.16438079313
0.12 0.464646464646 0 0 1e-06 6.02421477777e-08 -0.313090421511
0.23 0.464646464646 0 0 1e-06 6.49772426694e-08 -0.00650841093733
0.34 0.464646464646 0 0 1e-06 6.50645007744e-08 -9.36640608069e-05
0.45 0.464646464646 0 0 1e-06 6.5065753116e-08 -1.33726432895e-06
0.56 0.464646464646 0 0 1e-06 6.50657709953e-08 -1.90902293656e-08
0.67 0.464646464646 0 0 1e-06 6.50657712505e-08 -2.72523722109e-10
0.78 0.464646464646 0 0 1e-06 6.50657712542e-08 -3.89042875966e-12
0.89 0.464646464646 0 0 1e-06 6.50657712542e-08 -5.55380493543e-14
1.0 0.464646464646 0 0 1e-06 6.50657712542e-08 -7.92836758256e-16
0.01 0.474747474747 0 0 1e-06 9.58298743387e-09 -2.39712955955
0.12 0.474747474747 0 0 1e-06 6.66108636115e-08 -0.410179013206
0.23 0.474747474747 0 0 1e-06 7.28605549873e-08 -0.00957790552106
0.34 0.474747474747 0 0 1e-06 7.29857541869e-08 -0.000138358904449
0.45 0.474747474747 0 0 1e-06 7.29875555802e-08 -1.97549417403e-06
0.56 0.474747474747 0 0 1e-06 7.29875812991e-08 -2.8201355839e-08
0.67 0.474747474747 0 0 1e-06 7.29875816663e-08 -4.02590162899e-10
0.78 0.474747474747 0 0 1e-06 7.29875816715e-08 -5.74720004649e-12
0.89 0.474747474747 0 0 1e-06 7.29875816716e-08 -8.2044499345e-14
1.0 0.474747474747 0 0 1e-06 7.29875816716e-08 -1.17123117666e-15
0.01 0.484848484848 0 0 1e-06 1.01708266757e-08 -2.63666473637
0.12 0.484848484848 0 0 1e-06 7.30894066577e-08 -0.525189004291
0.23 0.484848484848 0 0 1e-06 8.11983170111e-08 -0.0140703305208
0.34 0.484848484848 0 0 1e-06 8.13780694147e-08 -0.000204375805536
0.45 0.484848484848 0 0 1e-06 8.13806652339e-08 -2.91832783496e-06
0.56 0.484848484848 0 0 1e-06 8.1380702297e-08 -4.16609172967e-08
0.67 0.484848484848 0 0 1e-06 8.13807028261e-08 -5.94732957545e-10
0.78 0.484848484848 0 0 1e-06 8.13807028337e-08 -8.49014605161e-12
0.89 0.484848484848 0 0 1e-06 8.13807028338e-08 -1.21201589745e-13
1.0 0.484848484848 0 0 1e-06 8.13807028338e-08 -1.73022057174e-15
0.01 0.494949494949 0 0 1e-06 1.07547577551e-08 -2.88250349728
0.12 0.494949494949 0 0 1e-06 7.96391283324e-08 -0.657569334067
0.23 0.494949494949 0 0 1e-06 8.99749229568e-08 -0.0206178310314
0.34 0.494949494949 0 0 1e-06 9.02329876265e-08 -0.000301880107334
0.45 0.494949494949 0 0 1e-06 9.02367343061e-08 -4.31114025643e-06
0.56 0.494949494949 0 0 1e-06 9.02367878056e-08 -6.15442755863e-08
0.67 0.494949494949 0 0 1e-06 9.02367885693e-08 -8.78579069593e-10
0.78 0.494949494949 0 0 1e-06 9.02367885802e-08 -1.25422082752e-11
0.89 0.494949494949 0 0 1e-06 9.02367885804e-08 -1.7904704731e-13
1.0 0.494949494949 0 0 1e-06 9.02367885804e-08 -2.55599687453e-15
0.01 0.505050505051 0 0 1e-06 1.13338951357e-08 -3.13423424022
0.12 0.505050505051 0 0 1e-06 8.62281622971e-08 -0.806222290414
0.23 0.505050505051 0 0 1e-06 9.91705581458e-08 -0.0301039100675
0.34 0.505050505051 0 0 1e-06 9.95407127827e-08 -0.000445875821831
0.45 0.505050505051 0 0 1e-06 9.95461285215e-08 -6.36868631389e-06
0.56 0.505050505051 0 0 1e-06 9.95462058633e-08 -9.09172926906e-08
0.67 0.505050505051 0 0 1e-06 9.95462069674e-08 -1.29789541943e-09
0.78 0.505050505051 0 0 1e-06 9.95462069831e-08 -1.85281840215e-11
0.89 0.505050505051 0 0 1e-06 9.95462069834e-08 -2.64500203496e-13
1.0 0.505050505051 0 0 1e-06 9.95462069834e-08 -3.77588853659e-15
0.01 0.515151515152 0 0 1e-06 1.19072254314e-08 -3.39150105016
0.12 0.515151515152 0 0 1e-06 9.2830508521e-08 -0.969767268679
0.23 0.515151515152 0 0 1e-06 1.08760227921e-07 -0.0437334225617
0.34 0.515151515152 0 0 1e-06 1.09290069289e-07 -0.000658499791795
0.45 0.515151515152 0 0 1e-06 1.0929790802e-07 -9.40821038711e-06
0.56 0.515151515152 0 0 1e-06 1.09298019985e-07 -1.34309062598e-07
0.67 0.515151515152 0 0 1e-06 1.09298021583e-07 -1.91733741187e-09
0.78 0.515151515152 0 0 1e-06 1.09298021606e-07 -2.73710654139e-11
0.89 0.515151515152 0 0 1e-06 1.09298021606e-07 -3.90737287783e-13
1.0 0.515151515152 0 0 1e-06 1.09298021606e-07 -5.57799361291e-15
0.01 0.525252525253 0 0 1e-06 1.24736273601e-08 -3.65399081305
0.12 0.525252525253 0 0 1e-06 9.94247356543e-08 -1.1467515615
0.23 0.525252525253 0 0 1e-06 1.18712704168e-07 -0.0630933394377
0.34 0.525252525253 0 0 1e-06 1.19468456468e-07 -0.000972393006156
0.45 0.525252525253 0 0 1e-06 1.19479815762e-07 -1.38983543112e-05
0.56 0.525252525253 0 0 1e-06 1.19479978057e-07 -1.98410261511e-07
0.67 0.525252525253 0 0 1e-06 1.19479980373e-07 -2.83241830922e-09
0.78 0.525252525253 0 0 1e-06 1.19479980406e-07 -4.04343577875e-11
0.89 0.525252525253 0 0 1e-06 1.19479980407e-07 -5.77223102443e-13
1.0 0.525252525253 0 0 1e-06 1.19479980407e-07 -8.24018305734e-15
0.01 0.535353535354 0 0 1e-06 1.30319050131e-08 -3.92142295279
0.12 0.535353535354 0 0 1e-06 1.05992729672e-07 -1.33578529077
0.23 0.535353535354 0 0 1e-06 1.28989605918e-07 -0.0901745846851
0.34 0.535353535354 0 0 1e-06 1.30061808305e-07 -0.00143564245664
0.45 0.535353535354 0 0 1e-06 1.30078286714e-07 -2.05313993544e-05
0.56 0.535353535354 0 0 1e-06 1.3007852224e-07 -2.93104795566e-07
0.67 0.535353535354 0 0 1e-06 1.30078525602e-07 -4.18423665253e-09
0.78 0.535353535354 0 0 1e-06 1.3007852565e-07 -5.97323218843e-11
0.89 0.535353535354 0 0 1e-06 1.30078525651e-07 -8.52712347685e-13
1.0 0.535353535354 0 0 1e-06 1.30078525651e-07 -1.21729463197e-14
0.01 0.545454545455 0 0 1e-06 1.35808276732e-08 -4.19354157557
0.12 0.545454545455 0 0 1e-06 1.12518664291e-07 -1.53561125171
0.23 0.545454545455 0 0 1e-06 1.39544988074e-07 -0.127311766508
0.34 0.545454545455 0 0 1e-06 1.41054558675e-07 -0.00211899851909
0.45 0.545454545455 0 0 1e-06 1.41078484925e-07 -3.03299692124e-05
0.56 0.545454545455 0 0 1e-06 1.41078827102e-07 -4.3299381578e-07
0.67 0.545454545455 0 0 1e-06 1.41078831987e-07 -6.18123258579e-09
0.78 0.545454545455 0 0 1e-06 1.41078832057e-07 -8.82405576115e-11
0.89 0.545454545455 0 0 1e-06 1.41078832058e-07 -1.25968337858e-12
1.0 0.545454545455 0 0 1e-06 1.41078832058e-07 -1.79826857078e-14
0.01 0.555555555556 0 0 1e-06 1.41191703279e-08 -4.47010969318
0.12 0.555555555556 0 0 1e-06 1.18988221383e-07 -1.74513065075
0.23 0.555555555556 0 0 1e-06 1.50325924628e-07 -0.176999691171
0.34 0.555555555556 0 0 1e-06 1.52429603873e-07 -0.00312635834645
0.45 0.555555555556 0 0 1e-06 1.52464370149e-07 -4.48046202542e-05
0.56 0.555555555556 0 0 1e-06 1.52464867782e-07 -6.39647086491e-07
0.67 0.555555555556 0 0 1e-06 1.52464874886e-07 -9.13132774453e-09
0.78 0.555555555556 0 0 1e-06 1.52464874988e-07 -1.30354818996e-10
0.89 0.555555555556 0 0 1e-06 1.52464874989e-07 -1.86088804582e-12
1.0 0.555555555556 0 0 1e-06 1.52464874989e-07 -2.65652190335e-14
0.01 0.565656565657 0 0 1e-06 1.46457505784e-08 -4.75090514759
0.12 0.565656565657 0 0 1e-06 1.25388035731e-07 -1.96340321133
0.23 0.565656565657 0 0 1e-06 1.61274460987e-07 -0.241583337869
0.34 0.565656565657 0 0 1e-06 1.64168246354e-07 -0.0046098706789
0.45 0.565656565657 0 0 1e-06 1.64218791546e-07 -6.61865603566e-05
0.56 0.565656565657 0 0 1e-06 1.64219515955e-07 -9.44928839145e-07
0.67 0.565656565657 0 0 1e-06 1.64219526297e-07 -1.34894044299e-08
0.78 0.565656565657 0 0 1e-06 1.64219526445e-07 -1.92568806162e-10
0.89 0.565656565657 0 0 1e-06 1.64219526447e-07 -2.74902755559e-12
1.0 0.565656565657 0 0 1e-06 1.64219526447e-07 -3.92439079325e-14
0.01 0.575757575758 0 0 1e-06 1.51594593345e-08 -5.03571785914
0.12 0.575757575758 0 0 1e-06 1.31705330641e-07 -2.18963418163
0.23 0.575757575758 0 0 1e-06 1.72330826908e-07 -0.322892593931
0.34 0.575757575758 0 0 1e-06 1.76250096084e-07 -0.00679143915031
0.45 0.575757575758 0 0 1e-06 1.76323603307e-07 -9.77712536836e-05
0.56 0.575757575758 0 0 1e-06 1.7632465878e-07 -1.39591090748e-06
0.67 0.575757575758 0 0 1e-06 1.76324673849e-07 -1.99274449979e-08
0.78 0.575757575758 0 0 1e-06 1.76324674064e-07 -2.84475444737e-10
0.89 0.575757575758 0 0 1e-06 1.76324674067e-07 -4.06104629372e-12
1.0 0.575757575758 0 0 1e-06 1.76324674067e-07 -5.79737102061e-14
0.01 0.585858585859 0 0 1e-06 1.56592841543e-08 -5.32434805488
0.12 0.585858585859 0 0 1e-06 1.37927715083e-07 -2.42315567344
0.23 0.585858585859 0 0 1e-06 1.83437120542e-07 -0.421956826792
0.34 0.585858585859 0 0 1e-06 1.88652899183e-07 -0.00999278732523
0.45 0.585858585859 0 0 1e-06 1.8875979566e-07 -0.000144425617848
0.56 0.585858585859 0 0 1e-06 1.8876133479e-07 -2.062130655e-06
0.67 0.585858585859 0 0 1e-06 1.88761356764e-07 -2.94381464107e-08
0.78 0.585858585859 0 0 1e-06 1.88761357078e-07 -4.20246042239e-10
0.89 0.585858585859 0 0 1e-06 1.88761357083e-07 -5.99924761256e-12
1.0 0.585858585859 0 0 1e-06 1.88761357083e-07 -8.56426195073e-14
0.01 0.59595959596 0 0 1e-06 1.61443251949e-08 -5.61660518553
0.12 0.59595959596 0 0 1e-06 1.44043114841e-07 -2.66340644327
0.23 0.59595959596 0 0 1e-06 1.94540339874e-07 -0.538916757852
0.34 0.59595959596 0 0 1e-06 2.01352258591e-07 -0.0146763584661
0.45 0.59595959596 0 0 1e-06 2.01507634259e-07 -0.000213336421289
0.56 0.59595959596 0 0 1e-06 2.01509880433e-07 -3.04631269035e-06
0.67 0.59595959596 0 0 1e-06 2.01509912505e-07 -4.34879865014e-08
0.78 0.59595959596 0 0 1e-06 2.01509912963e-07 -6.20815396462e-10
0.89 0.59595959596 0 0 1e-06 2.01509912969e-07 -8.86248747565e-12
1.0 0.59595959596 0 0 1e-06 2.01509912969e-07 -1.26516972095e-13
0.01 0.606060606061 0 0 1e-06 1.66138044485e-08 -5.91230729868
0.12 0.606060606061 0 0 1e-06 1.50039808175e-07 -2.90991233798
0.23 0.606060606061 0 0 1e-06 2.05594010436e-07 -0.673148087451
0.34 0.606060606061 0 0 1e-06 2.14321211492e-07 -0.0214986370737
0.45 0.606060606061 0 0 1e-06 2.14546801003e-07 -0.000315113976382
0.56 0.606060606061 0 0 1e-06 2.14550081417e-07 -4.50020730771e-06
0.67 0.606060606061 0 0 1e-06 2.1455012826e-07 -6.42433435624e-08
0.78 0.606060606061 0 0 1e-06 2.14550128929e-07 -9.17109782647e-10
0.89 0.606060606061 0 0 1e-06 2.14550128938e-07 -1.30922557839e-11
1.0 0.606060606061 0 0 1e-06 2.14550128938e-07 -1.86899283548e-13
0.01 0.616161616162 0 0 1e-06 1.70670693155e-08 -6.21128069216
0.12 0.616161616162 0 0 1e-06 1.55906533897e-07 -3.16226859456
0.23 0.616161616162 0 0 1e-06 2.16558410115e-07 -0.823509586057
0.34 0.616161616162 0 0 1e-06 2.27529639782e-07 -0.031375038858
0.45 0.616161616162 0 0 1e-06 2.27856529713e-07 -0.000465418480453
0.56 0.616161616162 0 0 1e-06 2.27861323804e-07 -6.64798723402e-06
0.67 0.616161616162 0 0 1e-06 2.2786139227e-07 -9.4904535064e-08
0.78 0.616161616162 0 0 1e-06 2.27861393248e-07 -1.3548155507e-09
0.89 0.616161616162 0 0 1e-06 2.27861393262e-07 -1.93407507752e-11
1.0 0.616161616162 0 0 1e-06 2.27861393262e-07 -2.76100048992e-13
0.01 0.626262626263 0 0 1e-06 1.75035916924e-08 -6.51335972129
0.12 0.626262626263 0 0 1e-06 1.61632639504e-07 -3.4201245883
0.23 0.626262626263 0 0 1e-06 2.27399903086e-07 -0.988603746769
0.34 0.626262626263 0 0 1e-06 2.40943525004e-07 -0.0455498706117
0.45 0.626262626263 0 0 1e-06 2.41415730282e-07 -0.000687353632158
0.56 0.626262626263 0 0 1e-06 2.41422740793e-07 -9.82080900663e-06
0.67 0.626262626263 0 0 1e-06 2.41422840933e-07 -1.40199281485e-07
0.78 0.626262626263 0 0 1e-06 2.41422842362e-07 -2.00142361433e-09
0.89 0.626262626263 0 0 1e-06 2.41422842383e-07 -2.85714430512e-11
1.0 0.626262626263 0 0 1e-06 2.41422842383e-07 -4.07873350825e-13
0.01 0.636363636364 0 0 1e-06 1.7922963713e-08 -6.81838667442
0.12 0.636363636364 0 0 1e-06 1.6720824021e-07 -3.68317124072
0.23 0.636363636364 0 0 1e-06 2.38089942349e-07 -1.16697951034
0.34 0.636363636364 0 0 1e-06 2.54524133971e-07 -0.0656545514646
0.45 0.636363636364 0 0 1e-06 2.55203094869e-07 -0.00101498328955
0.56 0.636363636364 0 0 1e-06 2.55213352071e-07 -1.45078652898e-05
0.67 0.636363636364 0 0 1e-06 2.55213498631e-07 -2.07111683049e-07
0.78 0.636363636364 0 0 1e-06 2.55213500723e-07 -2.95663603832e-09
0.89 0.636363636364 0 0 1e-06 2.55213500753e-07 -4.2207635448e-11
1.0 0.636363636364 0 0 1e-06 2.55213500754e-07 -6.02537634178e-13
0.01 0.646464646465 0 0 1e-06 1.83248911522e-08 -7.12621166253
0.12 0.646464646465 0 0 1e-06 1.72624365738e-07 -3.95113103457
0.23 0.646464646465 0 0 1e-06 2.48604091816e-07 -1.35725915618
0.34 0.646464646465 0 0 1e-06 2.68227347242e-07 -0.093722700642
0.45 0.646464646465 0 0 1e-06 2.69197179088e-07 -0.00149848463165
0.56 0.646464646465 0 0 1e-06 2.69212193493e-07 -2.14317939309e-05
0.67 0.646464646465 0 0 1e-06 2.69212408121e-07 -3.05959110855e-07
0.78 0.646464646465 0 0 1e-06 2.69212411185e-07 -4.36773934066e-09
0.89 0.646464646465 0 0 1e-06 2.69212411229e-07 -6.23519255579e-11
1.0 0.646464646465 0 0 1e-06 2.69212411229e-07 -8.90108657175e-13
0.01 0.656565656566 0 0 1e-06 1.870918533e-08 -7.43669249135
0.12 0.656565656566 0 0 1e-06 1.77873079152e-07 -4.2237504043
0.23 0.656565656566 0 0 1e-06 2.58921206692e-07 -1.55820224668
0.34 0.656565656566 0 0 1e-06 2.82003498886e-07 -0.13211801395
0.45 0.656565656566 0 0 1e-06 2.83376449782e-07 -0.00221167037554
0.56 0.656565656566 0 0 1e-06 2.83398435592e-07 -3.16600579852e-05
0.67 0.656565656566 0 0 1e-06 2.83398750078e-07 -4.51983058097e-07
0.78 0.656565656566 0 0 1e-06 2.83398754567e-07 -6.45231495677e-09
0.89 0.656565656566 0 0 1e-06 2.83398754632e-07 -9.21104103363e-11
1.0 0.656565656566 0 0 1e-06 2.83398754632e-07 -1.31492769356e-12
0.01 0.666666666667 0 0 1e-06 1.907575418e-08 -7.74969450093
0.12 0.666666666667 0 0 1e-06 1.82947559308e-07 -4.50079416539
0.23 0.666666666667 0 0 1e-06 2.69022792016e-07 -1.768727743
0.34 0.666666666667 0 0 1e-06 2.95798185547e-07 -0.183335910883
0.45 0.666666666667 0 0 1e-06 2.97719288677e-07 -0.00326290685857
0.56 0.666666666667 0 0 1e-06 2.97751489987e-07 -4.67694417494e-05
0.67 0.666666666667 0 0 1e-06 2.97751951038e-07 -6.67699242745e-07
0.78 0.666666666667 0 0 1e-06 2.9775195762e-07 -9.53178864467e-09
0.89 0.666666666667 0 0 1e-06 2.97751957714e-07 -1.36071622757e-10
1.0 0.666666666667 0 0 1e-06 2.97751957715e-07 -1.9424986212e-12
0.01 0.676767676768 0 0 1e-06 1.94245929826e-08 -8.06509036767
0.12 0.676767676768 0 0 1e-06 1.87842144661e-07 -4.7820416026
0.23 0.676767676768 0 0 1e-06 2.78892518556e-07 -1.98791216348
0.34 0.676767676768 0 0 1e-06 3.09554346577e-07 -0.249682422826
0.45 0.676767676768 0 0 1e-06 3.12203937845e-07 -0.00481082786566
0.56 0.676767676768 0 0 1e-06 3.12251103189e-07 -6.90889637459e-05
0.67 0.676767676768 0 0 1e-06 3.12251779446e-07 -9.8636931661e-07
0.78 0.676767676768 0 0 1e-06 3.12251789101e-07 -1.40809918922e-08
0.89 0.676767676768 0 0 1e-06 3.12251789238e-07 -2.01014048804e-10
1.0 0.676767676768 0 0 1e-06 3.1225178924e-07 -2.86958812408e-12
0.01 0.686868686869 0 0 1e-06 1.97557751259e-08 -8.38275987064
0.12 0.686868686869 0 0 1e-06 1.92552340665e-07 -5.06728384199
0.23 0.686868686869 0 0 1e-06 2.8851587158e-07 -2.21497567931
0.34 0.686868686869 0 0 1e-06 3.23215403908e-07 -0.332910517341
0.45 0.686868686869 0 0 1e-06 3.26808368474e-07 -0.00708666821323
0.56 0.686868686869 0 0 1e-06 3.26877437527e-07 -0.000102058524638
0.67 0.686868686869 0 0 1e-06 3.26878429903e-07 -1.45712946413e-06
0.78 0.686868686869 0 0 1e-06 3.26878444071e-07 -2.08013773189e-08
0.89 0.686868686869 0 0 1e-06 3.26878444273e-07 -2.96951318691e-10
