Vd Vg Vs Vb Lg Ids mu  
0.78 0.363636363636 0 0 1e-07 3.154721761e-07 0.0584156151584
0.89 0.363636363636 0 0 1e-07 3.15992929381e-07 0.0584100090199
1.0 0.363636363636 0 0 1e-07 3.16526886647e-07 0.058404260781
0.01 0.373737373737 0 0 1e-07 1.36520406649e-07 0.0564102914935
0.12 0.373737373737 0 0 1e-07 4.00987400081e-07 0.0574361726664
0.23 0.373737373737 0 0 1e-07 4.04599634539e-07 0.0574681846908
0.34 0.373737373737 0 0 1e-07 4.05059203138e-07 0.0574647049496
0.45 0.373737373737 0 0 1e-07 4.05527753166e-07 0.057459875842
0.56 0.373737373737 0 0 1e-07 4.06045445869e-07 0.0574545164228
0.67 0.373737373737 0 0 1e-07 4.06600548604e-07 0.0574487714332
0.78 0.373737373737 0 0 1e-07 4.07183543673e-07 0.0574427401986
0.89 0.373737373737 0 0 1e-07 4.07787215688e-07 0.0574364976891
1.0 0.373737373737 0 0 1e-07 4.08406036198e-07 0.0574301013191
0.01 0.383838383838 0 0 1e-07 1.63601553688e-07 0.0551409198594
0.12 0.383838383838 0 0 1e-07 5.0793412907e-07 0.056345413704
0.23 0.383838383838 0 0 1e-07 5.13087623564e-07 0.0563907705967
0.34 0.383838383838 0 0 1e-07 5.1363176787e-07 0.0563873680857
0.45 0.383838383838 0 0 1e-07 5.14167129583e-07 0.0563823341762
0.56 0.383838383838 0 0 1e-07 5.14757827145e-07 0.056376747788
0.67 0.383838383838 0 0 1e-07 5.15390886549e-07 0.0563707634544
0.78 0.383838383838 0 0 1e-07 5.16055512415e-07 0.0563644843958
0.89 0.383838383838 0 0 1e-07 5.16743516621e-07 0.0563579884456
1.0 0.383838383838 0 0 1e-07 5.17448625988e-07 0.056351335189
0.01 0.393939393939 0 0 1e-07 1.92300948995e-07 0.0538387940674
0.12 0.393939393939 0 0 1e-07 6.32231860194e-07 0.0551969422272
0.23 0.393939393939 0 0 1e-07 6.39579239033e-07 0.0552590178706
0.34 0.393939393939 0 0 1e-07 6.40220673693e-07 0.0552559359033
0.45 0.393939393939 0 0 1e-07 6.40823534759e-07 0.055250898363
0.56 0.393939393939 0 0 1e-07 6.41487679596e-07 0.0552453054607
0.67 0.393939393939 0 0 1e-07 6.42199115456e-07 0.0552393172176
0.78 0.393939393939 0 0 1e-07 6.42945777356e-07 0.0552330366168
0.89 0.393939393939 0 0 1e-07 6.43718507609e-07 0.0552265412213
1.0 0.393939393939 0 0 1e-07 6.44510290697e-07 0.0552198903956
0.01 0.40404040404 0 0 1e-07 2.22243144003e-07 0.0525380482897
0.12 0.40404040404 0 0 1e-07 7.74234497054e-07 0.0540268981699
0.23 0.40404040404 0 0 1e-07 7.84694343149e-07 0.0541100116955
0.34 0.40404040404 0 0 1e-07 7.85450645214e-07 0.0541074546063
0.45 0.40404040404 0 0 1e-07 7.86121194014e-07 0.0541025364083
0.56 0.40404040404 0 0 1e-07 7.8685857862e-07 0.0540970702477
0.67 0.40404040404 0 0 1e-07 7.87648120014e-07 0.0540912201115
0.78 0.40404040404 0 0 1e-07 7.8847650386e-07 0.0540850863206
0.89 0.40404040404 0 0 1e-07 7.89333613962e-07 0.054078744314
1.0 0.40404040404 0 0 1e-07 7.90211700851e-07 0.0540722518226
0.01 0.414141414141 0 0 1e-07 2.53108206053e-07 0.0512593069602
0.12 0.414141414141 0 0 1e-07 9.33996151743e-07 0.0528582683455
0.23 0.414141414141 0 0 1e-07 9.48846591118e-07 0.0529678588801
0.34 0.414141414141 0 0 1e-07 9.49742686816e-07 0.0529660218636
0.45 0.414141414141 0 0 1e-07 9.5048081995e-07 0.0529612908374
0.56 0.414141414141 0 0 1e-07 9.51290769106e-07 0.0529560229291
0.67 0.414141414141 0 0 1e-07 9.5215764855e-07 0.0529503868549
0.78 0.414141414141 0 0 1e-07 9.53066924299e-07 0.0529444790452
0.89 0.414141414141 0 0 1e-07 9.54007537967e-07 0.0529383718557
1.0 0.414141414141 0 0 1e-07 9.54971018526e-07 0.0529321206522
0.01 0.424242424242 0 0 1e-07 2.84630412647e-07 0.0500135596695
0.12 0.424242424242 0 0 1e-07 1.11128117858e-06 0.0517042290708
0.23 0.424242424242 0 0 1e-07 1.13227321016e-06 0.0518469636937
0.34 0.424242424242 0 0 1e-07 1.13334482555e-06 0.0518460636506
0.45 0.424242424242 0 0 1e-07 1.134150322e-06 0.0518415520016
0.56 0.424242424242 0 0 1e-07 1.13503181685e-06 0.0518365134737
0.67 0.424242424242 0 0 1e-07 1.1359749014e-06 0.051831124259
0.78 0.424242424242 0 0 1e-07 1.13696386007e-06 0.0518254764489
0.89 0.424242424242 0 0 1e-07 1.1379867122e-06 0.0518196389321
1.0 0.424242424242 0 0 1e-07 1.13903428031e-06 0.0518136644163
0.01 0.434343434343 0 0 1e-07 3.1659001821e-07 0.0488054519209
0.12 0.434343434343 0 0 1e-07 1.30557481835e-06 0.0505712281496
0.23 0.434343434343 0 0 1e-07 1.33505957302e-06 0.0507549842462
0.34 0.434343434343 0 0 1e-07 1.33635807941e-06 0.0507552919642
0.45 0.434343434343 0 0 1e-07 1.33723075955e-06 0.0507510108478
0.56 0.434343434343 0 0 1e-07 1.33818251519e-06 0.0507462081653
0.67 0.434343434343 0 0 1e-07 1.33920038707e-06 0.0507410722736
0.78 0.434343434343 0 0 1e-07 1.34026752469e-06 0.0507356909588
0.89 0.434343434343 0 0 1e-07 1.34137104777e-06 0.0507301296033
1.0 0.434343434343 0 0 1e-07 1.34250108941e-06 0.050724438227
0.01 0.444444444444 0 0 1e-07 3.4880339901e-07 0.0476357435482
0.12 0.444444444444 0 0 1e-07 1.51610124933e-06 0.0494614781623
0.23 0.444444444444 0 0 1e-07 1.55715812117e-06 0.0496951401424
0.34 0.444444444444 0 0 1e-07 1.55875737601e-06 0.0496970163232
0.45 0.444444444444 0 0 1e-07 1.55969726937e-06 0.0496929660327
0.56 0.444444444444 0 0 1e-07 1.56071777978e-06 0.049688391668
0.67 0.444444444444 0 0 1e-07 1.5618087812e-06 0.0496835006313
0.78 0.444444444444 0 0 1e-07 1.56295234531e-06 0.0496783767225
0.89 0.444444444444 0 0 1e-07 1.56413471703e-06 0.0496730819705
1.0 0.444444444444 0 0 1e-07 1.56534535882e-06 0.0496676638225
0.01 0.454545454545 0 0 1e-07 3.81114121311e-07 0.0465030051639
0.12 0.454545454545 0 0 1e-07 1.74185624229e-06 0.0483748285504
0.23 0.454545454545 0 0 1e-07 1.79840213286e-06 0.0486678686985
0.34 0.454545454545 0 0 1e-07 1.80040814113e-06 0.0486718074891
0.45 0.454545454545 0 0 1e-07 1.80141569005e-06 0.048667984418
0.56 0.454545454545 0 0 1e-07 1.80250325258e-06 0.0486636237072
0.67 0.454545454545 0 0 1e-07 1.8036655077e-06 0.0486589614338
0.78 0.454545454545 0 0 1e-07 1.80488351972e-06 0.0486540779037
0.89 0.454545454545 0 0 1e-07 1.80614268587e-06 0.048649032038
1.0 0.454545454545 0 0 1e-07 1.8074318182e-06 0.0486438688976
0.01 0.464646464646 0 0 1e-07 4.13385780694e-07 0.0454047244652
0.12 0.464646464646 0 0 1e-07 1.98165687541e-06 0.0473100721943
0.23 0.464646464646 0 0 1e-07 2.05851500202e-06 0.0476719491868
0.34 0.464646464646 0 0 1e-07 2.06107951286e-06 0.0476786335385
0.45 0.464646464646 0 0 1e-07 2.06215584434e-06 0.0476750350662
0.56 0.464646464646 0 0 1e-07 2.06330857354e-06 0.047670870428
0.67 0.464646464646 0 0 1e-07 2.06453999737e-06 0.047666417684
0.78 0.464646464646 0 0 1e-07 2.06583026146e-06 0.0476617542503
0.89 0.464646464646 0 0 1e-07 2.06716394475e-06 0.0476569362227
1.0 0.464646464646 0 0 1e-07 2.06852923069e-06 0.0476520064884
0.01 0.474747474747 0 0 1e-07 4.45496653687e-07 0.0443379936291
0.12 0.474747474747 0 0 1e-07 2.23420247182e-06 0.0462657545304
0.23 0.474747474747 0 0 1e-07 2.3371155526e-06 0.0467052333941
0.34 0.474747474747 0 0 1e-07 2.34045506321e-06 0.0467156070016
0.45 0.474747474747 0 0 1e-07 2.34160236909e-06 0.0467122352478
0.56 0.474747474747 0 0 1e-07 2.34281820711e-06 0.0467082486778
0.67 0.474747474747 0 0 1e-07 2.34411650882e-06 0.046703985715
0.78 0.474747474747 0 0 1e-07 2.34547661484e-06 0.046699521585
0.89 0.474747474747 0 0 1e-07 2.34688231771e-06 0.0466949098432
1.0 0.474747474747 0 0 1e-07 2.34832119573e-06 0.0466901914166
0.01 0.484848484848 0 0 1e-07 4.7733591383e-07 0.0432999143832
0.12 0.484848484848 0 0 1e-07 2.49813449835e-06 0.0452405734824
0.23 0.484848484848 0 0 1e-07 2.63371970903e-06 0.0457651002829
0.34 0.484848484848 0 0 1e-07 2.6381417458e-06 0.0457804608574
0.45 0.484848484848 0 0 1e-07 2.63936382401e-06 0.0457773260565
0.56 0.484848484848 0 0 1e-07 2.64064055351e-06 0.0457735005364
0.67 0.484848484848 0 0 1e-07 2.64200323927e-06 0.0457694085483
0.78 0.484848484848 0 0 1e-07 2.64343056518e-06 0.0457651239364
0.89 0.484848484848 0 0 1e-07 2.64490557216e-06 0.0457606979861
1.0 0.484848484848 0 0 1e-07 2.64641525846e-06 0.0457561698644
0.01 0.494949494949 0 0 1e-07 5.08801109848e-07 0.0422878193334
0.12 0.494949494949 0 0 1e-07 2.77208370363e-06 0.0442334945914
0.23 0.494949494949 0 0 1e-07 2.94773871454e-06 0.0448487240352
0.34 0.494949494949 0 0 1e-07 2.95367762223e-06 0.0448708416638
0.45 0.494949494949 0 0 1e-07 2.95498065129e-06 0.0448679657893
0.56 0.494949494949 0 0 1e-07 2.95631591518e-06 0.0448642860343
0.67 0.494949494949 0 0 1e-07 2.95774029388e-06 0.0448603478906
0.78 0.494949494949 0 0 1e-07 2.95923201132e-06 0.0448562247809
0.89 0.494949494949 0 0 1e-07 2.96077339457e-06 0.0448519659686
1.0 0.494949494949 0 0 1e-07 2.96235088874e-06 0.0448476090419
0.01 0.505050505051 0 0 1e-07 5.39796627833e-07 0.0412993770884
0.12 0.505050505051 0 0 1e-07 3.05469949626e-06 0.0432437191708
0.23 0.505050505051 0 0 1e-07 3.27847415188e-06 0.0439532206272
0.34 0.505050505051 0 0 1e-07 3.28653877036e-06 0.043984481871
0.45 0.505050505051 0 0 1e-07 3.28793241712e-06 0.0439819031027
0.56 0.505050505051 0 0 1e-07 3.28932374882e-06 0.0439783559245
0.67 0.505050505051 0 0 1e-07 3.29080694275e-06 0.0439745564707
0.78 0.505050505051 0 0 1e-07 3.29236002762e-06 0.0439705789251
0.89 0.505050505051 0 0 1e-07 3.29396465781e-06 0.0439664707535
1.0 0.505050505051 0 0 1e-07 3.29560675386e-06 0.0439622681243
0.01 0.515151515152 0 0 1e-07 5.70232897037e-07 0.0403326261576
0.12 0.515151515152 0 0 1e-07 3.34466382519e-06 0.0422706132028
0.23 0.515151515152 0 0 1e-07 3.6251104207e-06 0.0430757217599
0.34 0.515151515152 0 0 1e-07 3.63614564264e-06 0.0431192934082
0.45 0.515151515152 0 0 1e-07 3.63764464359e-06 0.0431170720831
0.56 0.515151515152 0 0 1e-07 3.63908951115e-06 0.0431136465456
0.67 0.515151515152 0 0 1e-07 3.64062847233e-06 0.0431099726493
0.78 0.515151515152 0 0 1e-07 3.64223972124e-06 0.0431061268505
0.89 0.515151515152 0 0 1e-07 3.64390428447e-06 0.0431021550202
1.0 0.515151515152 0 0 1e-07 3.64560758811e-06 0.0430980920439
0.01 0.525252525253 0 0 1e-07 6.00026132039e-07 0.0393859670657
0.12 0.525252525253 0 0 1e-07 3.64069529271e-06 0.0413136521153
0.23 0.525252525253 0 0 1e-07 3.98670622692e-06 0.0422134160161
0.34 0.525252525253 0 0 1e-07 4.00186901789e-06 0.0422734105212
0.45 0.525252525253 0 0 1e-07 4.00349543172e-06 0.0422716373389
0.56 0.525252525253 0 0 1e-07 4.00499129926e-06 0.0422683248256
0.67 0.525252525253 0 0 1e-07 4.00658283133e-06 0.0422647652811
0.78 0.525252525253 0 0 1e-07 4.00824888363e-06 0.0422610394275
0.89 0.525252525253 0 0 1e-07 4.00996990416e-06 0.0422571917259
1.0 0.525252525253 0 0 1e-07 4.01173085605e-06 0.0422532558966
0.01 0.535353535354 0 0 1e-07 6.29098432997e-07 0.0384581316995
0.12 0.535353535354 0 0 1e-07 3.94154888478e-06 0.0403723935902
0.23 0.535353535354 0 0 1e-07 4.36218810122e-06 0.0413635926782
0.34 0.535353535354 0 0 1e-07 4.38303557385e-06 0.0414452002278
0.45 0.535353535354 0 0 1e-07 4.38482198336e-06 0.041444007703
0.56 0.535353535354 0 0 1e-07 4.38636639455e-06 0.0414408019782
0.67 0.535353535354 0 0 1e-07 4.38800717937e-06 0.0414373473393
0.78 0.535353535354 0 0 1e-07 4.38972454388e-06 0.0414337314629
0.89 0.535353535354 0 0 1e-07 4.39149841163e-06 0.0414299975757
1.0 0.535353535354 0 0 1e-07 4.39331331558e-06 0.0414261783314
0.01 0.545454545455 0 0 1e-07 6.57378093878e-07 0.0375481419553
0.12 0.545454545455 0 0 1e-07 4.24601475005e-06 0.0394464700815
0.23 0.545454545455 0 0 1e-07 4.75035065208e-06 0.040523718151
0.34 0.545454545455 0 0 1e-07 4.77893300181e-06 0.0406332523253
0.45 0.545454545455 0 0 1e-07 4.78092705464e-06 0.04063283079
0.56 0.545454545455 0 0 1e-07 4.78251774458e-06 0.0406297281203
0.67 0.545454545455 0 0 1e-07 4.78420437248e-06 0.0406263705028
0.78 0.545454545455 0 0 1e-07 4.78596945751e-06 0.0406228562558
0.89 0.545454545455 0 0 1e-07 4.78779245915e-06 0.0406192275445
1.0 0.545454545455 0 0 1e-07 4.7896575138e-06 0.0406155160392
0.01 0.555555555556 0 0 1e-07 6.84799997586e-07 0.0366552651449
0.12 0.555555555556 0 0 1e-07 4.55291763688e-06 0.0385355893478
0.23 0.555555555556 0 0 1e-07 5.14986907666e-06 0.0396915605735
0.34 0.555555555556 0 0 1e-07 5.18881448803e-06 0.0398363565816
0.45 0.555555555556 0 0 1e-07 5.19108531755e-06 0.0398369764616
0.56 0.555555555556 0 0 1e-07 5.19272036272e-06 0.0398339758575
0.67 0.555555555556 0 0 1e-07 5.19444936516e-06 0.0398307087384
0.78 0.555555555556 0 0 1e-07 5.19625851043e-06 0.039827289173
0.89 0.555555555556 0 0 1e-07 5.1981268622e-06 0.0398237584464
1.0 0.555555555556 0 0 1e-07 5.20003819469e-06 0.0398201473159
0.01 0.565656565657 0 0 1e-07 7.11306006192e-07 0.035778970555
0.12 0.565656565657 0 0 1e-07 4.86111747609e-06 0.0376395350779
0.23 0.565656565657 0 0 1e-07 5.55932764692e-06 0.0388653499475
0.34 0.565656565657 0 0 1e-07 5.61190230075e-06 0.0390534718662
0.45 0.565656565657 0 0 1e-07 5.61454956952e-06 0.0390555144688
0.56 0.565656565657 0 0 1e-07 5.61622759013e-06 0.0390526181124
0.67 0.565656565657 0 0 1e-07 5.61799547367e-06 0.03904943614
0.78 0.565656565657 0 0 1e-07 5.61984498259e-06 0.0390461054967
0.89 0.565656565657 0 0 1e-07 5.62175486364e-06 0.0390426667923
1.0 0.565656565657 0 0 1e-07 5.62370856369e-06 0.0390391499302
0.01 0.575757575758 0 0 1e-07 7.36845282222e-07 0.0349188895487
0.12 0.575757575758 0 0 1e-07 5.1695110716e-06 0.0367581642119
0.23 0.575757575758 0 0 1e-07 5.97726247475e-06 0.0380439268256
0.34 0.575757575758 0 0 1e-07 6.04739014711e-06 0.0382836900657
0.45 0.575757575758 0 0 1e-07 6.05055671172e-06 0.038287689678
0.56 0.575757575758 0 0 1e-07 6.05227714756e-06 0.038284903617
0.67 0.575757575758 0 0 1e-07 6.05408042843e-06 0.0382818024425
0.78 0.575757575758 0 0 1e-07 6.05596659953e-06 0.0382785559569
0.89 0.575757575758 0 0 1e-07 6.05791418432e-06 0.0382752043398
1.0 0.575757575758 0 0 1e-07 6.05990633731e-06 0.0382717766911
0.01 0.585858585859 0 0 1e-07 7.61374501515e-07 0.0340747803075
0.12 0.585858585859 0 0 1e-07 5.47703467911e-06 0.0358914005475
0.23 0.585858585859 0 0 1e-07 6.40220991902e-06 0.0372268166409
0.34 0.585858585859 0 0 1e-07 6.49444390824e-06 0.0375261964392
0.45 0.585858585859 0 0 1e-07 6.49833341107e-06 0.0375328970325
0.56 0.585858585859 0 0 1e-07 6.50009690177e-06 0.0375302322473
0.67 0.585858585859 0 0 1e-07 6.50193214051e-06 0.0375272083822
0.78 0.585858585859 0 0 1e-07 6.50385129706e-06 0.0375240421122
0.89 0.585858585859 0 0 1e-07 6.50583278577e-06 0.037520773496
1.0 0.585858585859 0 0 1e-07 6.5078595039e-06 0.0375174308744
0.01 0.59595959596 0 0 1e-07 7.84857938419e-07 0.0332464975101
0.12 0.59595959596 0 0 1e-07 5.78266721915e-06 0.035039225585
0.23 0.59595959596 0 0 1e-07 6.83274852559e-06 0.0364141903798
0.34 0.59595959596 0 0 1e-07 6.95220034533e-06 0.0367802275685
0.45 0.59595959596 0 0 1e-07 6.95710136386e-06 0.0367906575356
0.56 0.59595959596 0 0 1e-07 6.95891027805e-06 0.0367881315236
0.67 0.59595959596 0 0 1e-07 6.96077411453e-06 0.0367851822286
0.78 0.59595959596 0 0 1e-07 6.96272263153e-06 0.0367820929043
0.89 0.59595959596 0 0 1e-07 6.96473427777e-06 0.0367789038953
1.0 0.59595959596 0 0 1e-07 6.96679172835e-06 0.036775642823
0.01 0.606060606061 0 0 1e-07 8.07267419579e-07 0.0324339667817
0.12 0.606060606061 0 0 1e-07 6.08543388476e-06 0.0342016678894
0.23 0.606060606061 0 0 1e-07 7.26752564145e-06 0.0356067242227
0.34 0.606060606061 0 0 1e-07 7.41976344197e-06 0.0360450283584
0.45 0.606060606061 0 0 1e-07 7.42608208657e-06 0.0360605959508
0.56 0.606060606061 0 0 1e-07 7.42794126395e-06 0.0360582350306
0.67 0.606060606061 0 0 1e-07 7.42983045344e-06 0.0360553582373
0.78 0.606060606061 0 0 1e-07 7.43180478157e-06 0.0360523431326
0.89 0.606060606061 0 0 1e-07 7.4338429169e-06 0.0360492308966
1.0 0.606060606061 0 0 1e-07 7.43592734739e-06 0.0360460484682
0.01 0.616161616162 0 0 1e-07 8.28582153584e-07 0.0316371635024
0.12 0.616161616162 0 0 1e-07 6.38440992281e-06 0.0333787920681
0.23 0.616161616162 0 0 1e-07 7.70526729315e-06 0.0348054118425
0.34 0.616161616162 0 0 1e-07 7.89619829378e-06 0.0353198109404
0.45 0.616161616162 0 0 1e-07 7.90450116705e-06 0.0353424204985
0.56 0.616161616162 0 0 1e-07 7.90641896475e-06 0.0353402631142
0.67 0.616161616162 0 0 1e-07 7.90833041651e-06 0.0353374573848
0.78 0.616161616162 0 0 1e-07 7.91032710293e-06 0.0353345142102
0.89 0.616161616162 0 0 1e-07 7.91238815787e-06 0.0353314763599
1.0 0.616161616162 0 0 1e-07 7.9144959174e-06 0.0353283701272
0.01 0.626262626263 0 0 1e-07 8.48788450859e-07 0.030856095464
0.12 0.626262626263 0 0 1e-07 6.67872438531e-06 0.0325706881397
0.23 0.626262626263 0 0 1e-07 8.14477596913e-06 0.0340113871586
0.34 0.626262626263 0 0 1e-07 8.38052300219e-06 0.0346037211113
0.45 0.626262626263 0 0 1e-07 8.39159191408e-06 0.0346359045422
0.56 0.626262626263 0 0 1e-07 8.39358168705e-06 0.0346340059583
0.67 0.626262626263 0 0 1e-07 8.3955125079e-06 0.0346312704889
0.78 0.626262626263 0 0 1e-07 8.39752821375e-06 0.0346283973025
0.89 0.626262626263 0 0 1e-07 8.39960873538e-06 0.0346254318039
1.0 0.626262626263 0 0 1e-07 8.40173629265e-06 0.0346223996803
0.01 0.636363636364 0 0 1e-07 8.67879352074e-07 0.0300907888461
0.12 0.636363636364 0 0 1e-07 6.96756366403e-06 0.0317774617593
0.23 0.636363636364 0 0 1e-07 8.58492265597e-06 0.0332257914908
0.34 0.636363636364 0 0 1e-07 8.87169999966e-06 0.0338958219823
0.45 0.636363636364 0 0 1e-07 8.88659834183e-06 0.0339408700491
0.56 0.636363636364 0 0 1e-07 8.88868054122e-06 0.0339393089797
0.67 0.636363636364 0 0 1e-07 8.89062808767e-06 0.0339366436547
0.78 0.636363636364 0 0 1e-07 8.89265960252e-06 0.0339338387898
0.89 0.636363636364 0 0 1e-07 8.89475626862e-06 0.0339309438855
1.0 0.636363636364 0 0 1e-07 8.89690022635e-06 0.0339279840667
0.01 0.646464646465 0 0 1e-07 8.85854184909e-07 0.0293412770153
0.12 0.646464646465 0 0 1e-07 7.25017464406e-06 0.0309992255337
0.23 0.646464646465 0 0 1e-07 9.02463794911e-06 0.0324496917279
0.34 0.646464646465 0 0 1e-07 9.36862962294e-06 0.0331951084407
0.45 0.646464646465 0 0 1e-07 9.38877741681e-06 0.0332571724611
0.56 0.646464646465 0 0 1e-07 9.39098256524e-06 0.0332560603762
0.67 0.646464646465 0 0 1e-07 9.39294450938e-06 0.0332534658881
0.78 0.646464646465 0 0 1e-07 9.39498876289e-06 0.0332507278959
0.89 0.646464646465 0 0 1e-07 9.3970983929e-06 0.0332479020417
1.0 0.646464646465 0 0 1e-07 9.39925549901e-06 0.0332450129421
0.01 0.656565656566 0 0 1e-07 9.02718068799e-07 0.0286075917027
0.12 0.656565656566 0 0 1e-07 7.5258673403e-06 0.030236091507
0.23 0.656565656566 0 0 1e-07 9.46290469672e-06 0.0316840399686
0.34 0.656565656566 0 0 1e-07 9.87015015508e-06 0.0325005661796
0.45 0.656565656566 0 0 1e-07 9.89740047541e-06 0.0325846864943
0.56 0.656565656566 0 0 1e-07 9.89977338171e-06 0.0325841806175
0.67 0.656565656566 0 0 1e-07 9.90174779825e-06 0.0325816586696
0.78 0.656565656566 0 0 1e-07 9.90380186948e-06 0.0325789862744
0.89 0.656565656566 0 0 1e-07 9.90592143257e-06 0.0325762280893
1.0 0.656565656566 0 0 1e-07 9.90808858834e-06 0.0325734082893
0.01 0.666666666667 0 0 1e-07 9.18481386014e-07 0.0278897561727
0.12 0.666666666667 0 0 1e-07 7.79401691375e-06 0.0294881648075
0.23 0.666666666667 0 0 1e-07 9.89875287863e-06 0.0309296606711
0.34 0.666666666667 0 0 1e-07 1.03750489091e-05 0.0318112799004
0.45 0.666666666667 0 0 1e-07 1.04117536902e-05 0.0319232922906
0.56 0.666666666667 0 0 1e-07 1.04143594064e-05 0.031923613639
0.67 0.666666666667 0 0 1e-07 1.04163448914e-05 0.03192116726
0.78 0.666666666667 0 0 1e-07 1.04184060161e-05 0.0319185593265
0.89 0.666666666667 0 0 1e-07 1.04205326366e-05 0.0319158675515
1.0 0.666666666667 0 0 1e-07 1.04227069022e-05 0.0319131157564
0.01 0.676767676768 0 0 1e-07 9.331592354e-07 0.0271877800555
0.12 0.676767676768 0 0 1e-07 8.05406500012e-06 0.0287555383976
0.23 0.676767676768 0 0 1e-07 1.03312565308e-05 0.030187253334
0.34 0.676767676768 0 0 1e-07 1.08820867582e-05 0.0311265738857
0.45 0.676767676768 0 0 1e-07 1.09311374223e-05 0.0312728612796
0.56 0.676767676768 0 0 1e-07 1.09340696306e-05 0.0312743195025
0.67 0.676767676768 0 0 1e-07 1.09360654664e-05 0.031271953512
0.78 0.676767676768 0 0 1e-07 1.09381310434e-05 0.0312694090229
0.89 0.676767676768 0 0 1e-07 1.0940262004e-05 0.031266782489
1.0 0.676767676768 0 0 1e-07 1.09424406015e-05 0.0312640974956
0.01 0.686868686869 0 0 1e-07 9.46770882835e-07 0.0265016555637
0.12 0.686868686869 0 0 1e-07 8.30552031773e-06 0.0280382888472
0.23 0.686868686869 0 0 1e-07 1.07595322349e-05 0.0294574025239
0.34 0.686868686869 0 0 1e-07 1.13900333935e-05 0.0304461423926
0.45 0.686868686869 0 0 1e-07 1.14548642484e-05 0.0306332410875
0.56 0.686868686869 0 0 1e-07 1.14582570004e-05 0.030636268292
0.67 0.686868686869 0 0 1e-07 1.14602633892e-05 0.0306339899748
0.78 0.686868686869 0 0 1e-07 1.14623309853e-05 0.0306315080192
0.89 0.686868686869 0 0 1e-07 1.14644637281e-05 0.030628945622
1.0 0.686868686869 0 0 1e-07 1.14666440429e-05 0.0306263262924
0.01 0.69696969697 0 0 1e-07 9.59339220011e-07 0.0258313548585
0.12 0.69696969697 0 0 1e-07 8.54795855334e-06 0.0273364730409
0.23 0.69696969697 0 0 1e-07 1.11827386944e-05 0.0287405904176
0.34 0.69696969697 0 0 1e-07 1.1897704906e-05 0.0297701176873
0.45 0.69696969697 0 0 1e-07 1.19822554103e-05 0.0300042389276
0.56 0.69696969697 0 0 1e-07 1.19862994177e-05 0.0300094350289
0.67 0.69696969697 0 0 1e-07 1.19883178117e-05 0.0300072550977
0.78 0.69696969697 0 0 1e-07 1.19903851676e-05 0.0300048348696
0.89 0.69696969697 0 0 1e-07 1.19925172939e-05 0.0300023355498
1.0 0.69696969697 0 0 1e-07 1.19946968738e-05 0.029999780791
0.01 0.707070707071 0 0 1e-07 9.70890240812e-07 0.0251768283681
0.12 0.707070707071 0 0 1e-07 8.78102155129e-06 0.0266501257289
0.23 0.707070707071 0 0 1e-07 1.16000770221e-05 0.0280372093346
0.34 0.707070707071 0 0 1e-07 1.24039934218e-05 0.0290990457758
0.45 0.707070707071 0 0 1e-07 1.25126354162e-05 0.0293856032384
0.56 0.707070707071 0 0 1e-07 1.25176003803e-05 0.0293937954013
0.67 0.707070707071 0 0 1e-07 1.25196339533e-05 0.0293917293632
0.78 0.707070707071 0 0 1e-07 1.25216989905e-05 0.0293893701726
0.89 0.707070707071 0 0 1e-07 1.25238282589e-05 0.0293869329006
1.0 0.707070707071 0 0 1e-07 1.2526004812e-05 0.0293844416487
0.01 0.717171717172 0 0 1e-07 9.8145254241e-07 0.0245380038873
0.12 0.717171717172 0 0 1e-07 9.00441585283e-06 0.0259792578302
0.23 0.717171717172 0 0 1e-07 1.20107914644e-05 0.0273475731262
0.34 0.717171717172 0 0 1e-07 1.29078824393e-05 0.0284337824684
0.45 0.717171717172 0 0 1e-07 1.30453245958e-05 0.0287770041121
0.56 0.717171717172 0 0 1e-07 1.30515892783e-05 0.0287893221155
0.67 0.717171717172 0 0 1e-07 1.30536435982e-05 0.0287873922003
0.78 0.717171717172 0 0 1e-07 1.30557044286e-05 0.0287850934975
0.89 0.717171717172 0 0 1e-07 1.30578287518e-05 0.0287827172628
1.0 0.717171717172 0 0 1e-07 1.30600001437e-05 0.028780288471
0.01 0.727272727273 0 0 1e-07 9.91056856241e-07 0.0239147863173
0.12 0.727272727273 0 0 1e-07 9.21791064845e-06 0.0253238554013
0.23 0.727272727273 0 0 1e-07 1.24141703715e-05 0.0266719270392
0.34 0.727272727273 0 0 1e-07 1.34084481432e-05 0.02777535369
0.45 0.727272727273 0 0 1e-07 1.35796296347e-05 0.0281780145678
0.56 0.727272727273 0 0 1e-07 1.35877213502e-05 0.0281959816765
0.67 0.727272727273 0 0 1e-07 1.35898053398e-05 0.0281942195515
0.78 0.727272727273 0 0 1e-07 1.35918602797e-05 0.0281919809697
0.89 0.727272727273 0 0 1e-07 1.35939777212e-05 0.0281896647725
1.0 0.727272727273 0 0 1e-07 1.35961419703e-05 0.0281872974021
0.01 0.737373737374 0 0 1e-07 9.99735612345e-07 0.0233070579219
0.12 0.737373737374 0 0 1e-07 9.4213352168e-06 0.0246838791848
0.23 0.737373737374 0 0 1e-07 1.28095472705e-05 0.0260104560504
0.34 0.737373737374 0 0 1e-07 1.39048515508e-05 0.0271248252901
0.45 0.737373737374 0 0 1e-07 1.41148326295e-05 0.0275880972018
