Vd Vgf Vs Vgb L IDS qicore xg1 xg2  
1.0 -1.32 0 4.0 5.5e-08 1.709e-05 4.137e-02 -11.9153 66.8338 
1.0 -1.3 0 4.0 5.5e-08 1.711e-05 4.142e-02 -11.9135 66.8337 
1.0 -1.28 0 4.0 5.5e-08 1.712e-05 4.147e-02 -11.9114 66.8337 
1.0 -1.26 0 4.0 5.5e-08 1.715e-05 4.153e-02 -11.9093 66.8336 
1.0 -1.24 0 4.0 5.5e-08 1.717e-05 4.159e-02 -11.9069 66.8336 
1.0 -1.22 0 4.0 5.5e-08 1.719e-05 4.166e-02 -11.9044 66.8335 
1.0 -1.2 0 4.0 5.5e-08 1.722e-05 4.173e-02 -11.9017 66.8335 
1.0 -1.18 0 4.0 5.5e-08 1.725e-05 4.181e-02 -11.8987 66.8334 
1.0 -1.16 0 4.0 5.5e-08 1.728e-05 4.190e-02 -11.8955 66.8334 
1.0 -1.14 0 4.0 5.5e-08 1.732e-05 4.199e-02 -11.8919 66.8333 
1.0 -1.12 0 4.0 5.5e-08 1.736e-05 4.210e-02 -11.8880 66.8332 
1.0 -1.1 0 4.0 5.5e-08 1.740e-05 4.222e-02 -11.8836 66.8331 
1.0 -1.08 0 4.0 5.5e-08 1.745e-05 4.235e-02 -11.8788 66.8330 
1.0 -1.06 0 4.0 5.5e-08 1.750e-05 4.249e-02 -11.8734 66.8329 
1.0 -1.04 0 4.0 5.5e-08 1.756e-05 4.266e-02 -11.8673 66.8328 
1.0 -1.02 0 4.0 5.5e-08 1.763e-05 4.284e-02 -11.8604 66.8326 
1.0 -1.0 0 4.0 5.5e-08 1.771e-05 4.306e-02 -11.8525 66.8325 
1.0 -0.98 0 4.0 5.5e-08 1.780e-05 4.331e-02 -11.8434 66.8323 
1.0 -0.96 0 4.0 5.5e-08 1.791e-05 4.361e-02 -11.8327 66.8321 
1.0 -0.94 0 4.0 5.5e-08 1.804e-05 4.396e-02 -11.8201 66.8318 
1.0 -0.92 0 4.0 5.5e-08 1.819e-05 4.438e-02 -11.8050 66.8315 
1.0 -0.9 0 4.0 5.5e-08 1.838e-05 4.490e-02 -11.7866 66.8311 
1.0 -0.88 0 4.0 5.5e-08 1.862e-05 4.556e-02 -11.7637 66.8306 
1.0 -0.86 0 4.0 5.5e-08 1.893e-05 4.641e-02 -11.7344 66.8299 
1.0 -0.84 0 4.0 5.5e-08 1.934e-05 4.756e-02 -11.6961 66.8291 
1.0 -0.82 0 4.0 5.5e-08 1.991e-05 4.915e-02 -11.6440 66.8279 
1.0 -0.8 0 4.0 5.5e-08 2.075e-05 5.149e-02 -11.5702 66.8261 
1.0 -0.78 0 4.0 5.5e-08 2.203e-05 5.516e-02 -11.4610 66.8234 
1.0 -0.76 0 4.0 5.5e-08 2.414e-05 6.128e-02 -11.2927 66.8190 
1.0 -0.74 0 4.0 5.5e-08 2.772e-05 7.204e-02 -11.0318 66.8114 
1.0 -0.72 0 4.0 5.5e-08 3.365e-05 9.093e-02 -10.6501 66.7985 
1.0 -0.7 0 4.0 5.5e-08 4.265e-05 0.1223 -10.1521 66.7784 
1.0 -0.68 0 4.0 5.5e-08 5.487e-05 0.1705 -9.5709 66.7501 
1.0 -0.66 0 4.0 5.5e-08 6.984e-05 0.2398 -8.9409 66.7134 
1.0 -0.64 0 4.0 5.5e-08 8.674e-05 0.3341 -8.2841 66.6692 
1.0 -0.62 0 4.0 5.5e-08 1.046e-04 0.4563 -7.6126 66.6186 
1.0 -0.6 0 4.0 5.5e-08 1.226e-04 0.6077 -6.9326 66.5632 
1.0 -0.58 0 4.0 5.5e-08 1.401e-04 0.7883 -6.2472 66.5044 
1.0 -0.56 0 4.0 5.5e-08 1.569e-04 0.9968 -5.5578 66.4433 
1.0 -0.54 0 4.0 5.5e-08 1.727e-04 1.2310 -4.8652 66.3809 
1.0 -0.52 0 4.0 5.5e-08 1.876e-04 1.4886 -4.1699 66.3180 
1.0 -0.5 0 4.0 5.5e-08 2.016e-04 1.7671 -3.4721 66.2552 
1.0 -0.48 0 4.0 5.5e-08 2.148e-04 2.0642 -2.7720 66.1927 
1.0 -0.46 0 4.0 5.5e-08 2.274e-04 2.3779 -2.0698 66.1308 
1.0 -0.44 0 4.0 5.5e-08 2.394e-04 2.7064 -1.3656 66.0696 
1.0 -0.42 0 4.0 5.5e-08 2.509e-04 3.0482 -0.6596 66.0093 
1.0 -0.4 0 4.0 5.5e-08 2.619e-04 3.4019 4.801e-02 65.9498 
1.0 -0.38 0 4.0 5.5e-08 2.726e-04 3.7667 0.7572 65.8911 
1.0 -0.36 0 4.0 5.5e-08 2.830e-04 4.1414 1.4677 65.8332 
1.0 -0.34 0 4.0 5.5e-08 2.931e-04 4.5255 2.1794 65.7761 
1.0 -0.32 0 4.0 5.5e-08 3.030e-04 4.9183 2.8922 65.7196 
1.0 -0.3 0 4.0 5.5e-08 3.127e-04 5.3193 3.6060 65.6636 
1.0 -0.28 0 4.0 5.5e-08 3.223e-04 5.7283 4.3204 65.6081 
1.0 -0.26 0 4.0 5.5e-08 3.318e-04 6.1450 5.0355 65.5529 
1.0 -0.24 0 4.0 5.5e-08 3.411e-04 6.5692 5.7511 65.4980 
1.0 -0.22 0 4.0 5.5e-08 3.505e-04 7.0011 6.4669 65.4431 
1.0 -0.2 0 4.0 5.5e-08 3.598e-04 7.4406 7.1828 65.3881 
1.0 -0.18 0 4.0 5.5e-08 3.691e-04 7.8880 7.8987 65.3329 
1.0 -0.16 0 4.0 5.5e-08 3.786e-04 8.3437 8.6143 65.2772 
1.0 -0.14 0 4.0 5.5e-08 3.882e-04 8.8082 9.3293 65.2209 
1.0 -0.12 0 4.0 5.5e-08 3.980e-04 9.2820 10.0437 65.1638 
1.0 -0.1 0 4.0 5.5e-08 4.081e-04 9.7660 10.7572 65.1057 
1.0 -0.08 0 4.0 5.5e-08 4.186e-04 10.2611 11.4695 65.0463 
1.0 -0.06 0 4.0 5.5e-08 4.296e-04 10.7685 12.1805 64.9854 
1.0 -0.04 0 4.0 5.5e-08 4.412e-04 11.2895 12.8900 64.9230 
1.0 -0.02 0 4.0 5.5e-08 4.535e-04 11.8253 13.5978 64.8589 
1.0 1.33226762955e-15 0 4.0 5.5e-08 4.666e-04 12.3775 14.3040 64.7931 
1.0 0.02 0 4.0 5.5e-08 4.806e-04 12.9474 15.0084 64.7253 
1.0 0.04 0 4.0 5.5e-08 4.956e-04 13.5363 15.7110 64.6558 
1.0 0.06 0 4.0 5.5e-08 5.116e-04 14.1453 16.4119 64.5845 
1.0 0.08 0 4.0 5.5e-08 5.285e-04 14.7751 17.1111 64.5115 
1.0 0.1 0 4.0 5.5e-08 5.466e-04 15.4263 17.8088 64.4369 
1.0 0.12 0 4.0 5.5e-08 5.656e-04 16.0988 18.5050 64.3607 
1.0 0.14 0 4.0 5.5e-08 5.855e-04 16.7926 19.1998 64.2831 
1.0 0.16 0 4.0 5.5e-08 6.063e-04 17.5071 19.8933 64.2041 
1.0 0.18 0 4.0 5.5e-08 6.280e-04 18.2415 20.5855 64.1239 
1.0 0.2 0 4.0 5.5e-08 6.504e-04 18.9949 21.2766 64.0425 
1.0 0.22 0 4.0 5.5e-08 6.735e-04 19.7662 21.9667 63.9600 
1.0 0.24 0 4.0 5.5e-08 6.973e-04 20.5544 22.6557 63.8764 
1.0 0.26 0 4.0 5.5e-08 7.216e-04 21.3582 23.3437 63.7918 
1.0 0.28 0 4.0 5.5e-08 7.465e-04 22.1766 24.0308 63.7063 
1.0 0.3 0 4.0 5.5e-08 7.718e-04 23.0084 24.7171 63.6199 
1.0 0.32 0 4.0 5.5e-08 7.976e-04 23.8525 25.4024 63.5326 
1.0 0.34 0 4.0 5.5e-08 8.238e-04 24.7080 26.0870 63.4445 
1.0 0.36 0 4.0 5.5e-08 8.503e-04 25.5739 26.7707 63.3555 
1.0 0.38 0 4.0 5.5e-08 8.771e-04 26.4494 27.4537 63.2657 
1.0 0.4 0 4.0 5.5e-08 9.042e-04 27.3336 28.1359 63.1751 
1.0 0.42 0 4.0 5.5e-08 9.315e-04 28.2259 28.8173 63.0838 
1.0 0.44 0 4.0 5.5e-08 9.591e-04 29.1255 29.4980 62.9917 
1.0 0.46 0 4.0 5.5e-08 9.870e-04 30.0318 30.1779 62.8988 
1.0 0.48 0 4.0 5.5e-08 1.015e-03 30.9443 30.8571 62.8052 
1.0 0.5 0 4.0 5.5e-08 1.043e-03 31.8624 31.5355 62.7108 
1.0 0.52 0 4.0 5.5e-08 1.072e-03 32.7857 32.2132 62.6156 
1.0 0.54 0 4.0 5.5e-08 1.100e-03 33.7136 32.8902 62.5197 
1.0 0.56 0 4.0 5.5e-08 1.129e-03 34.6459 33.5665 62.4231 
1.0 0.58 0 4.0 5.5e-08 1.157e-03 35.5821 34.2420 62.3257 
1.0 0.6 0 4.0 5.5e-08 1.186e-03 36.5219 34.9167 62.2276 
1.0 0.62 0 4.0 5.5e-08 1.215e-03 37.4650 35.5908 62.1287 
1.0 0.64 0 4.0 5.5e-08 1.244e-03 38.4111 36.2640 62.0291 
1.0 0.66 0 4.0 5.5e-08 1.274e-03 39.3600 36.9366 61.9287 
1.0 0.68 0 4.0 5.5e-08 1.303e-03 40.3113 37.6084 61.8275 
1.0 0.7 0 4.0 5.5e-08 1.332e-03 41.2649 38.2794 61.7256 
1.0 0.72 0 4.0 5.5e-08 1.362e-03 42.2205 38.9497 61.6229 
1.0 0.74 0 4.0 5.5e-08 1.391e-03 43.1779 39.6193 61.5195 
1.0 0.76 0 4.0 5.5e-08 1.421e-03 44.1371 40.2880 61.4153 
1.0 0.78 0 4.0 5.5e-08 1.451e-03 45.0977 40.9560 61.3103 
1.0 0.8 0 4.0 5.5e-08 1.480e-03 46.0596 41.6233 61.2046 
1.0 0.82 0 4.0 5.5e-08 1.510e-03 47.0228 42.2897 61.0980 
1.0 0.84 0 4.0 5.5e-08 1.540e-03 47.9870 42.9554 60.9907 
1.0 0.86 0 4.0 5.5e-08 1.570e-03 48.9521 43.6203 60.8826 
1.0 0.88 0 4.0 5.5e-08 1.600e-03 49.9180 44.2845 60.7737 
1.0 0.9 0 4.0 5.5e-08 1.630e-03 50.8846 44.9478 60.6640 
1.0 0.92 0 4.0 5.5e-08 1.660e-03 51.8518 45.6103 60.5535 
1.0 0.94 0 4.0 5.5e-08 1.690e-03 52.8194 46.2721 60.4423 
1.0 0.96 0 4.0 5.5e-08 1.720e-03 53.7874 46.9330 60.3302 
1.0 0.98 0 4.0 5.5e-08 1.751e-03 54.7557 47.5932 60.2172 
1.0 1.0 0 4.0 5.5e-08 1.781e-03 55.7243 48.2525 60.1035 
1.0 1.02 0 4.0 5.5e-08 1.811e-03 56.6929 48.9110 59.9890 
1.0 1.04 0 4.0 5.5e-08 1.842e-03 57.6616 49.5687 59.8736 
1.0 1.06 0 4.0 5.5e-08 1.872e-03 58.6303 50.2256 59.7574 
1.0 1.08 0 4.0 5.5e-08 1.902e-03 59.5988 50.8816 59.6404 
1.0 1.1 0 4.0 5.5e-08 1.933e-03 60.5673 51.5369 59.5226 
1.0 1.12 0 4.0 5.5e-08 1.963e-03 61.5355 52.1913 59.4039 
1.0 1.14 0 4.0 5.5e-08 1.994e-03 62.5034 52.8448 59.2844 
1.0 1.16 0 4.0 5.5e-08 2.024e-03 63.4710 53.4976 59.1640 
1.0 1.18 0 4.0 5.5e-08 2.055e-03 64.4383 54.1495 59.0428 
1.0 1.2 0 4.0 5.5e-08 2.085e-03 65.4051 54.8005 58.9208 
1.0 1.22 0 4.0 5.5e-08 2.116e-03 66.3714 55.4507 58.7979 
1.0 1.24 0 4.0 5.5e-08 2.147e-03 67.3372 56.1001 58.6741 
1.0 1.26 0 4.0 5.5e-08 2.177e-03 68.3025 56.7486 58.5495 
1.0 1.28 0 4.0 5.5e-08 2.208e-03 69.2671 57.3962 58.4241 
1.0 1.3 0 4.0 5.5e-08 2.239e-03 70.2311 58.0430 58.2978 
1.0 1.32 0 4.0 5.5e-08 2.270e-03 71.1945 58.6890 58.1706 
1.0 1.34 0 4.0 5.5e-08 2.300e-03 72.1571 59.3341 58.0426 
1.0 1.36 0 4.0 5.5e-08 2.331e-03 73.1190 59.9783 57.9137 
1.0 1.38 0 4.0 5.5e-08 2.362e-03 74.0801 60.6217 57.7839 
1.0 1.4 0 4.0 5.5e-08 2.393e-03 75.0404 61.2642 57.6533 
1.0 1.42 0 4.0 5.5e-08 2.424e-03 75.9998 61.9058 57.5218 
1.0 1.44 0 4.0 5.5e-08 2.454e-03 76.9584 62.5466 57.3895 
1.0 1.46 0 4.0 5.5e-08 2.485e-03 77.9162 63.1865 57.2562 
1.0 1.48 0 4.0 5.5e-08 2.516e-03 78.8730 63.8256 57.1222 
1.0 -1.5 0 3.5 5.5e-08 1.609e-07 4.757e-04 -9.2421 47.5376 
1.0 -1.48 0 3.5 5.5e-08 1.610e-07 4.761e-04 -9.2412 47.5376 
1.0 -1.46 0 3.5 5.5e-08 1.611e-07 4.764e-04 -9.2402 47.5376 
1.0 -1.44 0 3.5 5.5e-08 1.612e-07 4.767e-04 -9.2391 47.5376 
1.0 -1.42 0 3.5 5.5e-08 1.613e-07 4.771e-04 -9.2380 47.5376 
1.0 -1.4 0 3.5 5.5e-08 1.614e-07 4.774e-04 -9.2369 47.5376 
1.0 -1.38 0 3.5 5.5e-08 1.615e-07 4.778e-04 -9.2357 47.5376 
1.0 -1.36 0 3.5 5.5e-08 1.617e-07 4.782e-04 -9.2344 47.5376 
1.0 -1.34 0 3.5 5.5e-08 1.618e-07 4.787e-04 -9.2330 47.5376 
1.0 -1.32 0 3.5 5.5e-08 1.620e-07 4.791e-04 -9.2316 47.5376 
1.0 -1.3 0 3.5 5.5e-08 1.621e-07 4.796e-04 -9.2300 47.5376 
1.0 -1.28 0 3.5 5.5e-08 1.623e-07 4.802e-04 -9.2284 47.5376 
1.0 -1.26 0 3.5 5.5e-08 1.625e-07 4.807e-04 -9.2267 47.5376 
1.0 -1.24 0 3.5 5.5e-08 1.627e-07 4.813e-04 -9.2248 47.5376 
1.0 -1.22 0 3.5 5.5e-08 1.629e-07 4.820e-04 -9.2228 47.5376 
1.0 -1.2 0 3.5 5.5e-08 1.631e-07 4.827e-04 -9.2207 47.5376 
1.0 -1.18 0 3.5 5.5e-08 1.634e-07 4.834e-04 -9.2184 47.5376 
1.0 -1.16 0 3.5 5.5e-08 1.637e-07 4.842e-04 -9.2159 47.5376 
1.0 -1.14 0 3.5 5.5e-08 1.640e-07 4.851e-04 -9.2132 47.5376 
1.0 -1.12 0 3.5 5.5e-08 1.643e-07 4.861e-04 -9.2103 47.5376 
1.0 -1.1 0 3.5 5.5e-08 1.646e-07 4.871e-04 -9.2071 47.5376 
1.0 -1.08 0 3.5 5.5e-08 1.650e-07 4.883e-04 -9.2036 47.5376 
1.0 -1.06 0 3.5 5.5e-08 1.654e-07 4.896e-04 -9.1998 47.5376 
1.0 -1.04 0 3.5 5.5e-08 1.659e-07 4.910e-04 -9.1955 47.5376 
1.0 -1.02 0 3.5 5.5e-08 1.664e-07 4.925e-04 -9.1908 47.5376 
1.0 -1.0 0 3.5 5.5e-08 1.670e-07 4.943e-04 -9.1856 47.5376 
1.0 -0.98 0 3.5 5.5e-08 1.676e-07 4.962e-04 -9.1797 47.5376 
1.0 -0.96 0 3.5 5.5e-08 1.684e-07 4.985e-04 -9.1730 47.5376 
1.0 -0.94 0 3.5 5.5e-08 1.692e-07 5.011e-04 -9.1654 47.5376 
1.0 -0.92 0 3.5 5.5e-08 1.702e-07 5.040e-04 -9.1566 47.5376 
1.0 -0.9 0 3.5 5.5e-08 1.713e-07 5.075e-04 -9.1465 47.5376 
1.0 -0.88 0 3.5 5.5e-08 1.727e-07 5.116e-04 -9.1345 47.5376 
1.0 -0.86 0 3.5 5.5e-08 1.743e-07 5.165e-04 -9.1203 47.5376 
1.0 -0.84 0 3.5 5.5e-08 1.763e-07 5.226e-04 -9.1031 47.5376 
1.0 -0.82 0 3.5 5.5e-08 1.788e-07 5.301e-04 -9.0818 47.5376 
1.0 -0.8 0 3.5 5.5e-08 1.820e-07 5.398e-04 -9.0551 47.5376 
1.0 -0.78 0 3.5 5.5e-08 1.862e-07 5.526e-04 -9.0204 47.5376 
1.0 -0.76 0 3.5 5.5e-08 1.920e-07 5.702e-04 -8.9739 47.5376 
1.0 -0.74 0 3.5 5.5e-08 2.003e-07 5.957e-04 -8.9093 47.5375 
1.0 -0.72 0 3.5 5.5e-08 2.131e-07 6.347e-04 -8.8154 47.5375 
1.0 -0.7 0 3.5 5.5e-08 2.341e-07 6.989e-04 -8.6728 47.5375 
1.0 -0.68 0 3.5 5.5e-08 2.711e-07 8.122e-04 -8.4503 47.5374 
1.0 -0.66 0 3.5 5.5e-08 3.386e-07 1.020e-03 -8.1125 47.5372 
1.0 -0.64 0 3.5 5.5e-08 4.604e-07 1.399e-03 -7.6452 47.5369 
1.0 -0.62 0 3.5 5.5e-08 6.712e-07 2.061e-03 -7.0711 47.5364 
1.0 -0.6 0 3.5 5.5e-08 1.023e-06 3.184e-03 -6.4265 47.5354 
1.0 -0.58 0 3.5 5.5e-08 1.601e-06 5.056e-03 -5.7398 47.5338 
1.0 -0.56 0 3.5 5.5e-08 2.534e-06 8.154e-03 -5.0283 47.5312 
1.0 -0.54 0 3.5 5.5e-08 4.022e-06 1.325e-02 -4.3023 47.5269 
1.0 -0.52 0 3.5 5.5e-08 6.352e-06 2.156e-02 -3.5683 47.5201 
1.0 -0.5 0 3.5 5.5e-08 9.895e-06 3.497e-02 -2.8309 47.5094 
1.0 -0.48 0 3.5 5.5e-08 1.506e-05 5.618e-02 -2.0937 47.4934 
1.0 -0.46 0 3.5 5.5e-08 2.221e-05 8.889e-02 -1.3597 47.4705 
1.0 -0.44 0 3.5 5.5e-08 3.144e-05 0.1376 -0.6310 47.4396 
1.0 -0.42 0 3.5 5.5e-08 4.256e-05 0.2074 9.148e-02 47.4002 
1.0 -0.4 0 3.5 5.5e-08 5.504e-05 0.3030 0.8077 47.3529 
1.0 -0.38 0 3.5 5.5e-08 6.824e-05 0.4279 1.5186 47.2990 
1.0 -0.36 0 3.5 5.5e-08 8.157e-05 0.5842 2.2255 47.2399 
1.0 -0.34 0 3.5 5.5e-08 9.463e-05 0.7720 2.9295 47.1772 
1.0 -0.32 0 3.5 5.5e-08 1.072e-04 0.9902 3.6319 47.1120 
1.0 -0.3 0 3.5 5.5e-08 1.192e-04 1.2368 4.3335 47.0454 
1.0 -0.28 0 3.5 5.5e-08 1.307e-04 1.5094 5.0349 46.9781 
1.0 -0.26 0 3.5 5.5e-08 1.417e-04 1.8056 5.7366 46.9106 
1.0 -0.24 0 3.5 5.5e-08 1.523e-04 2.1235 6.4387 46.8432 
1.0 -0.22 0 3.5 5.5e-08 1.626e-04 2.4611 7.1413 46.7760 
1.0 -0.2 0 3.5 5.5e-08 1.727e-04 2.8170 7.8445 46.7091 
1.0 -0.18 0 3.5 5.5e-08 1.828e-04 3.1902 8.5482 46.6423 
1.0 -0.16 0 3.5 5.5e-08 1.928e-04 3.5799 9.2521 46.5757 
1.0 -0.14 0 3.5 5.5e-08 2.029e-04 3.9857 9.9562 46.5089 
1.0 -0.12 0 3.5 5.5e-08 2.132e-04 4.4076 10.6602 46.4419 
1.0 -0.1 0 3.5 5.5e-08 2.238e-04 4.8458 11.3639 46.3744 
1.0 -0.08 0 3.5 5.5e-08 2.349e-04 5.3007 12.0671 46.3063 
1.0 -0.06 0 3.5 5.5e-08 2.464e-04 5.7733 12.7695 46.2372 
1.0 -0.04 0 3.5 5.5e-08 2.587e-04 6.2644 13.4710 46.1672 
1.0 -0.02 0 3.5 5.5e-08 2.717e-04 6.7752 14.1714 46.0959 
1.0 1.33226762955e-15 0 3.5 5.5e-08 2.856e-04 7.3068 14.8707 46.0235 
1.0 0.02 0 3.5 5.5e-08 3.005e-04 7.8605 15.5689 45.9498 
1.0 0.04 0 3.5 5.5e-08 3.164e-04 8.4370 16.2659 45.8749 
1.0 0.06 0 3.5 5.5e-08 3.334e-04 9.0373 16.9618 45.7988 
1.0 0.08 0 3.5 5.5e-08 3.514e-04 9.6616 17.6567 45.7217 
1.0 0.1 0 3.5 5.5e-08 3.704e-04 10.3101 18.3507 45.6435 
1.0 0.12 0 3.5 5.5e-08 3.903e-04 10.9824 19.0437 45.5643 
1.0 0.14 0 3.5 5.5e-08 4.113e-04 11.6780 19.7360 45.4843 
1.0 0.16 0 3.5 5.5e-08 4.330e-04 12.3960 20.4275 45.4035 
1.0 0.18 0 3.5 5.5e-08 4.555e-04 13.1353 21.1183 45.3220 
1.0 0.2 0 3.5 5.5e-08 4.788e-04 13.8947 21.8085 45.2399 
1.0 0.22 0 3.5 5.5e-08 5.027e-04 14.6730 22.4982 45.1571 
1.0 0.24 0 3.5 5.5e-08 5.271e-04 15.4688 23.1872 45.0737 
1.0 0.26 0 3.5 5.5e-08 5.521e-04 16.2809 23.8758 44.9897 
1.0 0.28 0 3.5 5.5e-08 5.776e-04 17.1080 24.5638 44.9052 
1.0 0.3 0 3.5 5.5e-08 6.035e-04 17.9490 25.2513 44.8202 
1.0 0.32 0 3.5 5.5e-08 6.297e-04 18.8026 25.9383 44.7346 
1.0 0.34 0 3.5 5.5e-08 6.563e-04 19.6679 26.6248 44.6485 
1.0 0.36 0 3.5 5.5e-08 6.832e-04 20.5439 27.3109 44.5619 
1.0 0.38 0 3.5 5.5e-08 7.103e-04 21.4296 27.9964 44.4747 
1.0 0.4 0 3.5 5.5e-08 7.378e-04 22.3244 28.6814 44.3871 
1.0 0.42 0 3.5 5.5e-08 7.654e-04 23.2274 29.3659 44.2989 
1.0 0.44 0 3.5 5.5e-08 7.932e-04 24.1379 30.0499 44.2101 
1.0 0.46 0 3.5 5.5e-08 8.212e-04 25.0553 30.7334 44.1209 
1.0 0.48 0 3.5 5.5e-08 8.494e-04 25.9790 31.4163 44.0310 
1.0 0.5 0 3.5 5.5e-08 8.777e-04 26.9085 32.0987 43.9406 
1.0 0.52 0 3.5 5.5e-08 9.061e-04 27.8433 32.7806 43.8497 
1.0 0.54 0 3.5 5.5e-08 9.347e-04 28.7830 33.4619 43.7582 
1.0 0.56 0 3.5 5.5e-08 9.633e-04 29.7272 34.1426 43.6661 
1.0 0.58 0 3.5 5.5e-08 9.921e-04 30.6754 34.8228 43.5734 
1.0 0.6 0 3.5 5.5e-08 1.021e-03 31.6274 35.5023 43.4801 
1.0 0.62 0 3.5 5.5e-08 1.050e-03 32.5828 36.1813 43.3862 
1.0 0.64 0 3.5 5.5e-08 1.079e-03 33.5414 36.8597 43.2917 
1.0 0.66 0 3.5 5.5e-08 1.108e-03 34.5028 37.5374 43.1965 
1.0 0.68 0 3.5 5.5e-08 1.137e-03 35.4669 38.2145 43.1007 
1.0 0.7 0 3.5 5.5e-08 1.167e-03 36.4333 38.8910 43.0043 
1.0 0.72 0 3.5 5.5e-08 1.196e-03 37.4019 39.5669 42.9072 
1.0 0.74 0 3.5 5.5e-08 1.225e-03 38.3725 40.2421 42.8095 
1.0 0.76 0 3.5 5.5e-08 1.255e-03 39.3449 40.9167 42.7111 
1.0 0.78 0 3.5 5.5e-08 1.284e-03 40.3189 41.5905 42.6121 
1.0 0.8 0 3.5 5.5e-08 1.314e-03 41.2944 42.2638 42.5123 
1.0 0.82 0 3.5 5.5e-08 1.343e-03 42.2711 42.9363 42.4119 
1.0 0.84 0 3.5 5.5e-08 1.373e-03 43.2491 43.6081 42.3107 
1.0 0.86 0 3.5 5.5e-08 1.403e-03 44.2280 44.2793 42.2089 
1.0 0.88 0 3.5 5.5e-08 1.432e-03 45.2079 44.9497 42.1063 
1.0 0.9 0 3.5 5.5e-08 1.462e-03 46.1886 45.6195 42.0031 
1.0 0.92 0 3.5 5.5e-08 1.492e-03 47.1700 46.2885 41.8991 
1.0 0.94 0 3.5 5.5e-08 1.522e-03 48.1519 46.9568 41.7944 
1.0 0.96 0 3.5 5.5e-08 1.551e-03 49.1343 47.6244 41.6889 
1.0 0.98 0 3.5 5.5e-08 1.581e-03 50.1172 48.2912 41.5828 
1.0 1.0 0 3.5 5.5e-08 1.611e-03 51.1003 48.9573 41.4758 
1.0 1.02 0 3.5 5.5e-08 1.641e-03 52.0836 49.6227 41.3681 
1.0 1.04 0 3.5 5.5e-08 1.671e-03 53.0671 50.2873 41.2597 
1.0 1.06 0 3.5 5.5e-08 1.701e-03 54.0507 50.9511 41.1505 
1.0 1.08 0 3.5 5.5e-08 1.731e-03 55.0343 51.6142 41.0405 
1.0 1.1 0 3.5 5.5e-08 1.761e-03 56.0178 52.2765 40.9297 
1.0 1.12 0 3.5 5.5e-08 1.791e-03 57.0012 52.9380 40.8182 
1.0 1.14 0 3.5 5.5e-08 1.821e-03 57.9844 53.5988 40.7059 
1.0 1.16 0 3.5 5.5e-08 1.852e-03 58.9673 54.2587 40.5928 
1.0 1.18 0 3.5 5.5e-08 1.882e-03 59.9500 54.9179 40.4789 
1.0 1.2 0 3.5 5.5e-08 1.912e-03 60.9323 55.5763 40.3642 
1.0 1.22 0 3.5 5.5e-08 1.942e-03 61.9142 56.2339 40.2487 
1.0 1.24 0 3.5 5.5e-08 1.972e-03 62.8957 56.8907 40.1324 
1.0 1.26 0 3.5 5.5e-08 2.003e-03 63.8767 57.5466 40.0152 
1.0 1.28 0 3.5 5.5e-08 2.033e-03 64.8571 58.2018 39.8973 
1.0 1.3 0 3.5 5.5e-08 2.063e-03 65.8370 58.8561 39.7786 
1.0 1.32 0 3.5 5.5e-08 2.094e-03 66.8163 59.5097 39.6590 
1.0 1.34 0 3.5 5.5e-08 2.124e-03 67.7949 60.1624 39.5386 
1.0 1.36 0 3.5 5.5e-08 2.154e-03 68.7728 60.8143 39.4173 
1.0 1.38 0 3.5 5.5e-08 2.185e-03 69.7501 61.4653 39.2953 
1.0 1.4 0 3.5 5.5e-08 2.215e-03 70.7265 62.1155 39.1724 
1.0 1.42 0 3.5 5.5e-08 2.246e-03 71.7022 62.7649 39.0487 
1.0 1.44 0 3.5 5.5e-08 2.276e-03 72.6771 63.4135 38.9241 
1.0 1.46 0 3.5 5.5e-08 2.306e-03 73.6511 64.0612 38.7987 
1.0 1.48 0 3.5 5.5e-08 2.337e-03 74.6243 64.7080 38.6724 
1.0 -1.5 0 3.0 5.5e-08 1.352e-09 6.020e-06 -6.5897 28.2073 
1.0 -1.48 0 3.0 5.5e-08 1.353e-09 6.024e-06 -6.5889 28.2073 
1.0 -1.46 0 3.0 5.5e-08 1.354e-09 6.027e-06 -6.5881 28.2073 
1.0 -1.44 0 3.0 5.5e-08 1.354e-09 6.031e-06 -6.5872 28.2073 
1.0 -1.42 0 3.0 5.5e-08 1.355e-09 6.035e-06 -6.5863 28.2073 
1.0 -1.4 0 3.0 5.5e-08 1.356e-09 6.039e-06 -6.5853 28.2073 
1.0 -1.38 0 3.0 5.5e-08 1.357e-09 6.043e-06 -6.5843 28.2073 
1.0 -1.36 0 3.0 5.5e-08 1.358e-09 6.047e-06 -6.5832 28.2073 
1.0 -1.34 0 3.0 5.5e-08 1.359e-09 6.052e-06 -6.5821 28.2073 
1.0 -1.32 0 3.0 5.5e-08 1.360e-09 6.057e-06 -6.5809 28.2073 
1.0 -1.3 0 3.0 5.5e-08 1.361e-09 6.062e-06 -6.5796 28.2073 
1.0 -1.28 0 3.0 5.5e-08 1.362e-09 6.068e-06 -6.5783 28.2073 
1.0 -1.26 0 3.0 5.5e-08 1.364e-09 6.074e-06 -6.5769 28.2073 
1.0 -1.24 0 3.0 5.5e-08 1.365e-09 6.080e-06 -6.5754 28.2073 
1.0 -1.22 0 3.0 5.5e-08 1.367e-09 6.087e-06 -6.5738 28.2073 
