Vd Vg Vs Vb Ids  
-0.9 -0.109090909091 0 0 -1.1318762481e-08
-0.05 -0.1 0 0 -1.2068919299e-09
-0.5 -0.1 0 0 -3.55998160418e-09
-0.9 -0.1 0 0 -8.55162907762e-09
-0.05 -0.0909090909091 0 0 -9.09581574914e-10
-0.5 -0.0909090909091 0 0 -2.68564403563e-09
-0.9 -0.0909090909091 0 0 -6.46078453233e-09
-0.05 -0.0818181818182 0 0 -6.85508553042e-10
-0.5 -0.0818181818182 0 0 -2.02602374175e-09
-0.9 -0.0818181818182 0 0 -4.88102710178e-09
-0.05 -0.0727272727273 0 0 -5.16633485882e-10
-0.5 -0.0727272727273 0 0 -1.52840025075e-09
-0.9 -0.0727272727273 0 0 -3.68747553597e-09
-0.05 -0.0636363636364 0 0 -3.89359752196e-10
-0.5 -0.0636363636364 0 0 -1.15299388679e-09
-0.9 -0.0636363636364 0 0 -2.7857421841e-09
-0.05 -0.0545454545455 0 0 -2.93439570859e-10
-0.5 -0.0545454545455 0 0 -8.69790956568e-10
-0.9 -0.0545454545455 0 0 -2.1044954534e-09
-0.05 -0.0454545454545 0 0 -2.2114933225e-10
-0.5 -0.0454545454545 0 0 -6.56147141995e-10
-0.9 -0.0454545454545 0 0 -1.58983290183e-09
-0.05 -0.0363636363636 0 0 -1.6666794687e-10
-0.5 -0.0363636363636 0 0 -4.94978617871e-10
-0.9 -0.0363636363636 0 0 -1.2010255382e-09
-0.05 -0.0272727272727 0 0 -1.25608247734e-10
-0.5 -0.0272727272727 0 0 -3.73396943869e-10
-0.9 -0.0272727272727 0 0 -9.07300058643e-10
-0.05 -0.0181818181818 0 0 -9.46638041685e-11
-0.5 -0.0181818181818 0 0 -2.81678965158e-10
-0.9 -0.0181818181818 0 0 -6.8540625601e-10
-0.05 -0.00909090909091 0 0 -7.13426964517e-11
-0.5 -0.00909090909091 0 0 -2.12489549911e-10
-0.9 -0.00909090909091 0 0 -5.17778486027e-10
-0.05 0.0 0 0 -5.37668926662e-11
-0.5 0.0 0 0 -1.6029514423e-10
-0.9 0.0 0 0 -3.91146132249e-10
