vd vg vs vb l alpha1_p alpha11_p t_fe idsperum vfed qmfe2 vgn1 qmfe1 qms vfes ids qmsguessd vgn2 qmsguesss qgi sweepvar qm qmd vgs
-0.7 -0.629292929293 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 4.006e-04 -3.824e-04 -3.4818 29.0252 -6.0307 -4.8281 -0.1530 -3.686e-05 -2.474e-05 17.5807 -4.5029 -7.725e-18 -0.70000 -6.302e-02 -2.474e-05 0.6293
-0.05 -0.636363636364 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.443e-04 -0.1809 -3.5030 13.1676 -6.0673 -4.8349 -0.1548 -1.328e-05 -4.0890 1.6619 -4.5053 -1.155e-17 -5.0000e-02 -4.4479 -4.4428 0.6363
-0.7 -0.636363636364 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 4.146e-04 -3.829e-04 -3.4818 29.0683 -6.0307 -4.8772 -0.1489 -3.814e-05 -2.966e-05 17.6238 -4.5556 -7.807e-18 -0.70000 -6.366e-02 -2.965e-05 0.6364
-0.05 -0.643434343434 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.459e-04 -0.1775 -3.5030 13.1673 -6.0673 -4.8856 -0.1507 -1.342e-05 -4.1555 1.6616 -4.5595 -1.169e-17 -5.0000e-02 -4.5092 -4.5042 0.6435
-0.7 -0.643434343434 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 4.286e-04 -3.834e-04 -3.4818 29.1101 -6.0307 -4.9255 -0.1447 -3.944e-05 -3.564e-05 17.6656 -4.6080 -7.887e-18 -0.70000 -6.430e-02 -3.563e-05 0.6435
-0.05 -0.650505050505 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.473e-04 -0.1740 -3.5030 13.1662 -6.0673 -4.9340 -0.1465 -1.356e-05 -4.2178 1.6605 -4.6117 -1.182e-17 -5.0000e-02 -4.5674 -4.5625 0.6505
-0.7 -0.650505050505 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 4.426e-04 -3.840e-04 -3.4818 29.1506 -6.0307 -4.9722 -0.1404 -4.072e-05 -4.278e-05 17.7060 -4.6592 -7.965e-18 -0.70000 -6.491e-02 -4.277e-05 0.6505
-0.05 -0.657575757576 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.490e-04 -0.1704 -3.5030 13.1676 -6.0673 -4.9815 -0.1423 -1.370e-05 -4.2774 1.6619 -4.6635 -1.195e-17 -5.0000e-02 -4.6236 -4.6189 0.6576
-0.7 -0.657575757576 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 4.567e-04 -3.848e-04 -3.4818 29.1883 -6.0307 -5.0182 -0.1361 -4.202e-05 -5.154e-05 17.7438 -4.7103 -8.042e-18 -0.70000 -6.552e-02 -5.154e-05 0.6576
-0.05 -0.664646464646 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.504e-04 -0.1667 -3.5030 13.1672 -6.0673 -5.0283 -0.1380 -1.384e-05 -4.3359 1.6615 -4.7152 -1.208e-17 -5.0000e-02 -4.6790 -4.6744 0.6646
-0.7 -0.664646464646 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 4.709e-04 -3.857e-04 -3.4818 29.2273 -6.0307 -5.0632 -0.1317 -4.333e-05 -6.205e-05 17.7828 -4.7611 -8.117e-18 -0.70000 -6.612e-02 -6.204e-05 0.6646
-0.05 -0.671717171717 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.518e-04 -0.1629 -3.5030 13.1672 -6.0673 -5.0741 -0.1337 -1.397e-05 -4.3926 1.6616 -4.7664 -1.220e-17 -5.0000e-02 -4.7328 -4.7283 0.6717
-0.7 -0.671717171717 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 4.852e-04 -3.869e-04 -3.4818 29.2640 -6.0307 -5.1074 -0.1273 -4.463e-05 -7.485e-05 17.8195 -4.8115 -8.190e-18 -0.70000 -6.671e-02 -7.483e-05 0.6717
-0.05 -0.678787878788 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.533e-04 -0.1590 -3.5030 13.1680 -6.0673 -5.1189 -0.1293 -1.410e-05 -4.4478 1.6623 -4.8173 -1.232e-17 -5.0000e-02 -4.7850 -4.7806 0.6788
-0.7 -0.678787878788 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 4.998e-04 -3.883e-04 -3.4818 29.3002 -6.0307 -5.1519 -0.1227 -4.598e-05 -9.090e-05 17.8557 -4.8632 -8.265e-18 -0.70000 -6.731e-02 -9.087e-05 0.6790
-0.05 -0.685858585859 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.547e-04 -0.1550 -3.5030 13.1676 -6.0673 -5.1628 -0.1248 -1.423e-05 -4.5021 1.6619 -4.8679 -1.244e-17 -5.0000e-02 -4.8362 -4.8318 0.6858
-0.7 -0.685858585859 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 5.136e-04 -3.899e-04 -3.4818 29.3302 -6.0307 -5.1927 -0.1183 -4.725e-05 -1.094e-04 17.8856 -4.9112 -8.333e-18 -0.70000 -6.786e-02 -1.094e-04 0.6858
-0.05 -0.692929292929 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.555e-04 -0.1510 -3.5030 13.1629 -6.0673 -5.2050 -0.1204 -1.431e-05 -4.5553 1.6572 -4.9172 -1.256e-17 -5.0000e-02 -4.8859 -4.8817 0.6927
-0.7 -0.692929292929 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 5.280e-04 -3.920e-04 -3.4818 29.3636 -6.0307 -5.2347 -0.1137 -4.858e-05 -1.326e-04 17.9191 -4.9614 -8.403e-18 -0.70000 -6.843e-02 -1.325e-04 0.6929
-0.05 -0.7 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.573e-04 -0.1468 -3.5030 13.1669 -6.0673 -5.2485 -0.1157 -1.447e-05 -4.6085 1.6612 -4.9688 -1.267e-17 -5.0000e-02 -4.9352 -4.9310 0.7000
-0.7 -0.7 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 5.422e-04 -3.944e-04 -3.4818 29.3982 -6.0307 -5.2749 -0.1091 -4.988e-05 -1.596e-04 17.9537 -5.0102 -8.470e-18 -0.70000 -6.898e-02 -1.595e-04 0.6998
