vd vg vs vb l alpha1_p alpha11_p t_fe idsperum vfed qms vfes ids sweepvar qm qmd
0.7 0.233333333333 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 8.969e-08 0. -4.119e-03 0. 8.251e-09 0.70000 2.076e-03 -4.237e-07
0.05 0.240404040404 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 6.502e-08 0. -3.648e-03 0. 5.982e-09 5.0000e-02 2.155e-03 -6.311e-04
0.7 0.240404040404 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.151e-07 0. -5.270e-03 0. 1.059e-08 0.70000 2.653e-03 -5.438e-07
0.05 0.247474747475 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 8.359e-08 0. -4.677e-03 0. 7.690e-09 5.0000e-02 2.761e-03 -8.134e-04
0.7 0.247474747475 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.477e-07 0. -6.731e-03 0. 1.359e-08 0.70000 3.387e-03 -6.971e-07
0.05 0.254545454545 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.073e-07 0. -5.987e-03 0. 9.876e-09 5.0000e-02 3.535e-03 -1.048e-03
0.7 0.254545454545 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.892e-07 0. -8.580e-03 0. 1.741e-08 0.70000 4.316e-03 -8.925e-07
0.05 0.261616161616 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.377e-07 0. -7.651e-03 0. 1.267e-08 5.0000e-02 4.520e-03 -1.350e-03
0.7 0.261616161616 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 2.422e-07 0. -1.091e-02 0. 2.228e-08 0.70000 5.490e-03 -1.141e-06
0.05 0.268686868687 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.764e-07 0. -9.754e-03 0. 1.623e-08 5.0000e-02 5.770e-03 -1.737e-03
0.7 0.268686868687 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 3.094e-07 0. -1.384e-02 0. 2.846e-08 0.70000 6.965e-03 -1.454e-06
0.05 0.275757575758 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 2.256e-07 0. -1.240e-02 0. 2.076e-08 5.0000e-02 7.350e-03 -2.234e-03
0.7 0.275757575758 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 3.946e-07 0. -1.750e-02 0. 3.630e-08 0.70000 8.813e-03 -1.850e-06
0.05 0.282828282828 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 2.880e-07 0. -1.573e-02 0. 2.650e-08 5.0000e-02 9.340e-03 -2.871e-03
0.7 0.282828282828 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 5.022e-07 0. -2.204e-02 0. 4.620e-08 0.70000 1.111e-02 -2.345e-06
0.05 0.289898989899 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 3.668e-07 0. -1.987e-02 0. 3.375e-08 5.0000e-02 1.183e-02 -3.685e-03
0.7 0.289898989899 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 6.375e-07 0. -2.765e-02 0. 5.865e-08 0.70000 1.396e-02 -2.962e-06
0.05 0.29696969697 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 4.659e-07 0. -2.501e-02 0. 4.287e-08 5.0000e-02 1.495e-02 -4.723e-03
0.7 0.29696969697 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 8.071e-07 0. -3.452e-02 0. 7.426e-08 0.70000 1.747e-02 -3.724e-06
0.05 0.30404040404 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 5.901e-07 0. -3.133e-02 0. 5.429e-08 5.0000e-02 1.880e-02 -6.045e-03
0.7 0.30404040404 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.019e-06 0. -4.287e-02 0. 9.371e-08 0.70000 2.174e-02 -4.657e-06
0.05 0.311111111111 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 7.447e-07 0. -3.905e-02 0. 6.851e-08 5.0000e-02 2.356e-02 -7.722e-03
0.7 0.311111111111 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.281e-06 0. -5.293e-02 0. 1.179e-07 0.70000 2.693e-02 -5.789e-06
0.05 0.318181818182 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 9.362e-07 0. -4.840e-02 0. 8.613e-08 5.0000e-02 2.937e-02 -9.843e-03
0.7 0.318181818182 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.605e-06 0. -6.495e-02 0. 1.476e-07 0.70000 3.315e-02 -7.147e-06
0.05 0.325252525253 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.172e-06 0. -5.962e-02 0. 1.078e-07 5.0000e-02 3.642e-02 -1.251e-02
0.7 0.325252525253 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 2.001e-06 0. -7.915e-02 0. 1.841e-07 0.70000 4.056e-02 -8.755e-06
0.05 0.332323232323 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.460e-06 0. -7.295e-02 0. 1.343e-07 5.0000e-02 4.492e-02 -1.586e-02
0.7 0.332323232323 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 2.484e-06 0. -9.578e-02 0. 2.285e-07 0.70000 4.930e-02 -1.064e-05
0.05 0.339393939394 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.808e-06 0. -8.864e-02 0. 1.664e-07 5.0000e-02 5.506e-02 -2.003e-02
0.7 0.339393939394 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 3.068e-06 0. -0.1150 0. 2.822e-07 0.70000 5.952e-02 -1.281e-05
0.05 0.346464646465 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 2.228e-06 0. -0.1069 0. 2.050e-07 5.0000e-02 6.704e-02 -2.519e-02
0.7 0.346464646465 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 3.768e-06 0. -0.1371 0. 3.467e-07 0.70000 7.133e-02 -1.527e-05
0.05 0.353535353535 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 2.728e-06 0. -0.1279 0. 2.509e-07 5.0000e-02 8.109e-02 -3.154e-02
0.7 0.353535353535 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 4.603e-06 0. -0.1622 0. 4.235e-07 0.70000 8.488e-02 -1.803e-05
0.05 0.360606060606 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 3.318e-06 0. -0.1519 0. 3.053e-07 5.0000e-02 9.740e-02 -3.929e-02
0.7 0.360606060606 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 5.589e-06 0. -0.1903 0. 5.142e-07 0.70000 0.1003 -2.108e-05
0.05 0.367676767677 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 4.009e-06 0. -0.1790 0. 3.688e-07 5.0000e-02 0.1162 -4.867e-02
0.7 0.367676767677 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 6.747e-06 0. -0.2217 0. 6.207e-07 0.70000 0.1176 -2.439e-05
0.05 0.374747474747 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 4.810e-06 0. -0.2093 0. 4.425e-07 5.0000e-02 0.1375 -5.991e-02
0.7 0.374747474747 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 8.094e-06 0. -0.2562 0. 7.446e-07 0.70000 0.1369 -2.794e-05
0.05 0.381818181818 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 5.729e-06 0. -0.2428 0. 5.271e-07 5.0000e-02 0.1617 -7.326e-02
0.7 0.381818181818 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 9.651e-06 0. -0.2941 0. 8.879e-07 0.70000 0.1582 -3.169e-05
0.05 0.388888888889 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 6.776e-06 0. -0.2796 0. 6.234e-07 5.0000e-02 0.1887 -8.896e-02
0.7 0.388888888889 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.144e-05 0. -0.3352 0. 1.052e-06 0.70000 0.1816 -3.559e-05
0.05 0.39595959596 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 7.955e-06 0. -0.3198 0. 7.319e-07 5.0000e-02 0.2188 -0.1072
0.7 0.39595959596 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.347e-05 0. -0.3795 0. 1.239e-06 0.70000 0.2072 -3.962e-05
0.05 0.40303030303 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 9.273e-06 0. -0.3632 0. 8.532e-07 5.0000e-02 0.2519 -0.1282
0.7 0.40303030303 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.577e-05 0. -0.4270 0. 1.451e-06 0.70000 0.2348 -4.373e-05
0.05 0.410101010101 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.073e-05 0. -0.4098 0. 9.875e-07 5.0000e-02 0.2881 -0.1522
0.7 0.410101010101 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.836e-05 0. -0.4776 0. 1.689e-06 0.70000 0.2646 -4.788e-05
0.05 0.417171717172 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.234e-05 0. -0.4596 0. 1.135e-06 5.0000e-02 0.3274 -0.1792
0.7 0.417171717172 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 2.125e-05 0. -0.5313 0. 1.955e-06 0.70000 0.2964 -5.203e-05
0.05 0.424242424242 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.408e-05 0. -0.5125 0. 1.296e-06 5.0000e-02 0.3699 -0.2094
0.7 0.424242424242 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 2.445e-05 0. -0.5878 0. 2.250e-06 0.70000 0.3302 -5.617e-05
0.05 0.431313131313 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.598e-05 0. -0.5684 0. 1.470e-06 5.0000e-02 0.4154 -0.2429
0.7 0.431313131313 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 2.799e-05 0. -0.6472 0. 2.575e-06 0.70000 0.3660 -6.026e-05
0.05 0.438383838384 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.801e-05 0. -0.6272 0. 1.657e-06 5.0000e-02 0.4640 -0.2796
0.7 0.438383838384 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 3.187e-05 0. -0.7094 0. 2.932e-06 0.70000 0.4038 -6.431e-05
0.05 0.445454545455 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 2.017e-05 0. -0.6888 0. 1.856e-06 5.0000e-02 0.5156 -0.3196
0.7 0.445454545455 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 3.612e-05 0. -0.7742 0. 3.323e-06 0.70000 0.4434 -6.830e-05
0.05 0.452525252525 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 2.247e-05 0. -0.7532 0. 2.067e-06 5.0000e-02 0.5700 -0.3629
0.7 0.452525252525 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 4.072e-05 0. -0.8415 0. 3.747e-06 0.70000 0.4849 -7.223e-05
0.05 0.459595959596 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 2.489e-05 0. -0.8201 0. 2.290e-06 5.0000e-02 0.6274 -0.4094
0.7 0.459595959596 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 4.571e-05 0. -0.9113 0. 4.205e-06 0.70000 0.5282 -7.612e-05
0.05 0.466666666667 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 2.744e-05 0. -0.8895 0. 2.524e-06 5.0000e-02 0.6874 -0.4590
0.7 0.466666666667 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 5.108e-05 0. -0.9835 0. 4.700e-06 0.70000 0.5731 -7.997e-05
0.05 0.473737373737 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 3.010e-05 0. -0.9614 0. 2.769e-06 5.0000e-02 0.7502 -0.5117
0.7 0.473737373737 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 5.685e-05 0. -1.0580 0. 5.230e-06 0.70000 0.6197 -8.381e-05
0.05 0.480808080808 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 3.286e-05 0. -1.0356 0. 3.023e-06 5.0000e-02 0.8156 -0.5675
0.7 0.480808080808 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 6.302e-05 0. -1.1347 0. 5.798e-06 0.70000 0.6680 -8.765e-05
0.05 0.487878787879 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 3.573e-05 0. -1.1121 0. 3.287e-06 5.0000e-02 0.8835 -0.6261
0.7 0.487878787879 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 6.959e-05 0. -1.2135 0. 6.402e-06 0.70000 0.7178 -9.152e-05
0.05 0.494949494949 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 3.870e-05 0. -1.1908 0. 3.561e-06 5.0000e-02 0.9538 -0.6875
