idsperum vfed vg qms vfes ids vgs_out vgs_noswap sweepvar qm qmd
4.129e-04 -1.639e-03 0.3000 -4.1245 -0.1890 3.798e-05 0.5000 0.6890 5.9000e-09 2.6204 -1.412e-02
4.129e-04 -1.639e-03 0.3000 -4.1245 -0.1890 3.798e-05 0.5000 0.6890 6.0000e-09 2.6204 -1.412e-02
4.129e-04 -1.639e-03 0.3000 -4.1245 -0.1890 3.798e-05 0.5000 0.6890 6.1000e-09 2.6204 -1.412e-02
4.129e-04 -1.639e-03 0.3000 -4.1245 -0.1890 3.798e-05 0.5000 0.6890 6.2000e-09 2.6204 -1.412e-02
4.129e-04 -1.639e-03 0.3000 -4.1245 -0.1890 3.798e-05 0.5000 0.6890 6.3000e-09 2.6204 -1.412e-02
4.129e-04 -1.639e-03 0.3000 -4.1245 -0.1890 3.798e-05 0.5000 0.6890 6.4000e-09 2.6204 -1.412e-02
4.129e-04 -1.639e-03 0.3000 -4.1245 -0.1890 3.798e-05 0.5000 0.6890 6.5000e-09 2.6204 -1.412e-02
4.129e-04 -1.639e-03 0.3000 -4.1245 -0.1890 3.798e-05 0.5000 0.6890 6.6000e-09 2.6204 -1.412e-02
4.129e-04 -1.639e-03 0.3000 -4.1245 -0.1890 3.798e-05 0.5000 0.6890 6.7000e-09 2.6204 -1.412e-02
4.129e-04 -1.639e-03 0.3000 -4.1245 -0.1890 3.798e-05 0.5000 0.6890 6.8000e-09 2.6204 -1.412e-02
4.129e-04 -1.639e-03 0.3000 -4.1245 -0.1890 3.798e-05 0.5000 0.6890 6.9000e-09 2.6204 -1.412e-02
4.129e-04 -1.639e-03 0.3000 -4.1245 -0.1890 3.798e-05 0.5000 0.6890 7.0000e-09 2.6204 -1.412e-02
4.129e-04 -1.639e-03 0.3000 -4.1245 -0.1890 3.798e-05 0.5000 0.6890 7.1000e-09 2.6204 -1.412e-02
4.129e-04 -1.639e-03 0.3000 -4.1245 -0.1890 3.798e-05 0.5000 0.6890 7.2000e-09 2.6204 -1.412e-02
