vd vg vs vb l alpha1_p alpha11_p t_fe idsperum vfed qms vfes ids sweepvar qm qmd
0.05 0.268686868687 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.765e-07 0. -9.754e-03 0. 1.624e-08 5.0000e-02 -1.842e-03 -1.737e-03
0.7 0.268686868687 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 3.958e-07 0. -1.384e-02 0. 3.641e-08 0.70000 -1.820e-04 -1.454e-06
0.05 0.275757575758 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 2.259e-07 0. -1.241e-02 0. 2.078e-08 5.0000e-02 -2.369e-03 -2.236e-03
0.7 0.275757575758 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 5.048e-07 0. -1.750e-02 0. 4.644e-08 0.70000 -2.301e-04 -1.850e-06
0.05 0.282828282828 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 2.883e-07 0. -1.573e-02 0. 2.652e-08 5.0000e-02 -3.038e-03 -2.870e-03
0.7 0.282828282828 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 6.420e-07 0. -2.204e-02 0. 5.907e-08 0.70000 -2.899e-04 -2.345e-06
0.05 0.289898989899 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 3.669e-07 0. -1.986e-02 0. 3.375e-08 5.0000e-02 -3.890e-03 -3.679e-03
0.7 0.289898989899 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 8.147e-07 0. -2.765e-02 0. 7.495e-08 0.70000 -3.636e-04 -2.962e-06
0.05 0.29696969697 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 4.658e-07 0. -2.499e-02 0. 4.286e-08 5.0000e-02 -4.987e-03 -4.722e-03
0.7 0.29696969697 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.031e-06 0. -3.452e-02 0. 9.485e-08 0.70000 -4.540e-04 -3.724e-06
0.05 0.30404040404 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 5.904e-07 0. -3.133e-02 0. 5.431e-08 5.0000e-02 -6.375e-03 -6.045e-03
0.7 0.30404040404 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.300e-06 0. -4.287e-02 0. 1.196e-07 0.70000 -5.639e-04 -4.657e-06
0.05 0.311111111111 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 7.451e-07 0. -3.905e-02 0. 6.855e-08 5.0000e-02 -8.131e-03 -7.722e-03
0.7 0.311111111111 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.634e-06 0. -5.293e-02 0. 1.503e-07 0.70000 -6.963e-04 -5.789e-06
0.05 0.318181818182 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 9.367e-07 0. -4.840e-02 0. 8.618e-08 5.0000e-02 -1.034e-02 -9.841e-03
0.7 0.318181818182 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 2.044e-06 0. -6.493e-02 0. 1.880e-07 0.70000 -8.541e-04 -7.144e-06
