vd vg vs vb l alpha1_p alpha11_p t_fe idsperum vfed qmfe2 vgn1 qmfe1 qms vfes ids qmsguessd vgn2 qmsguesss qgi sweepvar qm qmd vgs
-0.05 -0.636363636364 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 7.177e-05 -0.1809 -3.5030 13.1662 -6.0673 -4.8352 -0.1548 -6.603e-06 -4.0898 1.6605 -4.5056 -1.155e-17 -5.0000e-02 -4.4487 -4.4436 0.6364
-0.05 -0.643434343434 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 7.063e-05 -0.1777 -3.5030 13.1690 -6.0673 -4.8831 -0.1509 -6.498e-06 -4.1518 1.6633 -4.5569 -1.168e-17 -5.0000e-02 -4.5058 -4.5008 0.6431
-0.05 -0.650505050505 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 6.921e-05 -0.1740 -3.5030 13.1669 -6.0673 -4.9339 -0.1465 -6.368e-06 -4.2175 1.6612 -4.6116 -1.182e-17 -5.0000e-02 -4.5671 -4.5623 0.6505
-0.05 -0.657575757576 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 6.809e-05 -0.1705 -3.5030 13.1683 -6.0673 -4.9816 -0.1423 -6.265e-06 -4.2774 1.6626 -4.6636 -1.195e-17 -5.0000e-02 -4.6235 -4.6188 0.6576
-0.05 -0.664646464646 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 6.687e-05 -0.1667 -3.5030 13.1661 -6.0673 -5.0280 -0.1381 -6.152e-06 -4.3359 1.6604 -4.7149 -1.208e-17 -5.0000e-02 -4.6790 -4.6743 0.6646
-0.05 -0.671717171717 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 6.580e-05 -0.1629 -3.5030 13.1663 -6.0673 -5.0744 -0.1336 -6.054e-06 -4.3932 1.6606 -4.7668 -1.221e-17 -5.0000e-02 -4.7334 -4.7289 0.6718
-0.05 -0.678787878788 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 6.484e-05 -0.1590 -3.5030 13.1672 -6.0673 -5.1189 -0.1293 -5.965e-06 -4.4480 1.6615 -4.8173 -1.233e-17 -5.0000e-02 -4.7852 -4.7808 0.6788
-0.05 -0.685858585859 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 6.389e-05 -0.1550 -3.5030 13.1676 -6.0673 -5.1629 -0.1248 -5.878e-06 -4.5022 1.6619 -4.8680 -1.244e-17 -5.0000e-02 -4.8363 -4.8320 0.6859
-0.05 -0.692929292929 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 6.295e-05 -0.1509 -3.5030 13.1672 -6.0673 -5.2060 -0.1203 -5.792e-06 -4.5557 1.6615 -4.9184 -1.256e-17 -5.0000e-02 -4.8862 -4.8820 0.6929
-0.05 -0.7 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 6.206e-05 -0.1468 -3.5030 13.1669 -6.0673 -5.2487 -0.1156 -5.709e-06 -4.6088 1.6612 -4.9691 -1.267e-17 -5.0000e-02 -4.9355 -4.9313 0.7000
