vd vg vs vb l alpha1_p alpha11_p t_fe idsperum vfed qmfe2 vgn1 qmfe1 qms vfes ids qmsguessd vgn2 qmsguesss qgi sweepvar qm qmd vgs
-0.7 -0.360606060606 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 3.810e-06 0. -3.4818 20.2617 -6.0307 -0.1209 0. -3.505e-07 -3.130e-05 15.3282 -0.1667 -1.569e-19 -0.70000 -1.608e-03 -3.130e-05 0.3608
-0.7 -0.367676767677 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 4.552e-06 0. -3.4818 20.3327 -6.0307 -0.1411 0. -4.188e-07 -3.636e-05 15.3992 -0.2004 -1.840e-19 -0.70000 -1.877e-03 -3.636e-05 0.3677
-0.7 -0.374747474747 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 5.415e-06 0. -3.4818 20.4116 -6.0307 -0.1637 0. -4.982e-07 -4.192e-05 15.4781 -0.2391 -2.147e-19 -0.70000 -2.177e-03 -4.191e-05 0.3747
-0.7 -0.381818181818 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 6.440e-06 0. -3.4818 20.5007 -6.0307 -0.1895 0. -5.925e-07 -4.811e-05 15.5673 -0.2844 -2.500e-19 -0.70000 -2.520e-03 -4.809e-05 0.3818
-0.7 -0.388888888889 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 7.587e-06 0. -3.4818 20.5957 -6.0307 -0.2172 0. -6.980e-07 -5.455e-05 15.6623 -0.3335 -2.883e-19 -0.70000 -2.888e-03 -5.454e-05 0.3888
-0.7 -0.39595959596 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 8.889e-06 0. -3.4818 20.6986 -6.0307 -0.2475 0. -8.178e-07 -6.133e-05 15.7652 -0.3871 -3.304e-19 -0.70000 -3.289e-03 -6.131e-05 0.3957
-0.7 -0.40303030303 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.044e-05 0. -3.4818 20.8144 -6.0307 -0.2820 0. -9.607e-07 -6.883e-05 15.8810 -0.4475 -3.791e-19 -0.70000 -3.747e-03 -6.880e-05 0.4030
-0.7 -0.410101010101 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.213e-05 0. -3.4818 20.9339 -6.0307 -0.3180 0. -1.116e-06 -7.633e-05 16.0004 -0.5088 -4.303e-19 -0.70000 -4.224e-03 -7.630e-05 0.4101
-0.7 -0.417171717172 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.402e-05 0. -3.4818 21.0606 -6.0307 -0.3567 0. -1.290e-06 -8.403e-05 16.1271 -0.5718 -4.859e-19 -0.70000 -4.737e-03 -8.399e-05 0.4171
-0.7 -0.424242424242 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.616e-05 0. -3.4818 21.1960 -6.0307 -0.3985 0. -1.486e-06 -9.191e-05 16.2626 -0.6358 -5.464e-19 -0.70000 -5.290e-03 -9.186e-05 0.4242
-0.7 -0.431313131313 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.845e-05 0. -3.4818 21.3335 -6.0307 -0.4416 0. -1.697e-06 -9.971e-05 16.4000 -0.6972 -6.096e-19 -0.70000 -5.860e-03 -9.965e-05 0.4311
-0.7 -0.438383838384 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 2.112e-05 0. -3.4818 21.4860 -6.0307 -0.4900 0. -1.943e-06 -1.079e-04 16.5525 -0.7600 -6.809e-19 -0.70000 -6.499e-03 -1.079e-04 0.4384
-0.7 -0.445454545455 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 2.394e-05 0. -3.4818 21.6372 -6.0307 -0.5388 0. -2.202e-06 -1.158e-04 16.7038 -0.8173 -7.535e-19 -0.70000 -7.144e-03 -1.158e-04 0.4454
-0.7 -0.452525252525 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 2.706e-05 0. -3.4818 21.7962 -6.0307 -0.5910 0. -2.489e-06 -1.239e-04 16.8627 -0.8722 -8.318e-19 -0.70000 -7.833e-03 -1.238e-04 0.4525
-0.7 -0.459595959596 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 3.037e-05 0. -3.4818 21.9562 -6.0307 -0.6444 0. -2.794e-06 -1.317e-04 17.0227 -0.9222 -9.124e-19 -0.70000 -8.537e-03 -1.316e-04 0.4595
-0.7 -0.466666666667 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 3.406e-05 0. -3.4818 22.1247 -6.0307 -0.7017 0. -3.133e-06 -1.396e-04 17.1913 -0.9701 -9.995e-19 -0.70000 -9.293e-03 -1.395e-04 0.4667
-0.7 -0.473737373737 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 3.785e-05 0. -3.4818 22.2894 -6.0307 -0.7588 0. -3.483e-06 -1.473e-04 17.3559 -1.0130 -1.087e-18 -0.70000 -1.005e-02 -1.472e-04 0.4735
-0.7 -0.480808080808 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 4.205e-05 0. -3.4818 22.4623 -6.0307 -0.8199 0. -3.868e-06 -1.551e-04 17.5289 -1.0546 -1.181e-18 -0.70000 -1.085e-02 -1.550e-04 0.4806
-0.7 -0.487878787879 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 4.662e-05 0. -3.4818 22.6421 -6.0307 -0.8842 0. -4.289e-06 -1.629e-04 17.7087 -1.0950 -1.280e-18 -0.70000 -1.170e-02 -1.628e-04 0.4878
-0.7 -0.494949494949 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 5.131e-05 0. -3.4818 22.8165 -6.0307 -0.9484 0. -4.721e-06 -1.707e-04 17.8831 -1.1330 -1.380e-18 -0.70000 -1.254e-02 -1.706e-04 0.4948
-0.7 -0.50202020202 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 5.641e-05 0. -3.4818 22.9973 -6.0307 -1.0161 0. -5.189e-06 -1.787e-04 18.0639 -1.1718 -1.486e-18 -0.70000 -1.343e-02 -1.785e-04 0.5019
-0.7 -0.509090909091 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 6.178e-05 0. -3.4818 23.1788 -6.0307 -1.0856 0. -5.684e-06 -1.867e-04 18.2454 -1.2114 -1.595e-18 -0.70000 -1.435e-02 -1.865e-04 0.5091
-0.7 -0.516161616162 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 6.743e-05 0. -3.4818 23.3604 -6.0307 -1.1567 0. -6.203e-06 -1.950e-04 18.4269 -1.2529 -1.707e-18 -0.70000 -1.528e-02 -1.947e-04 0.5161
-0.7 -0.523232323232 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 7.336e-05 0. -3.4818 23.5425 -6.0307 -1.2296 0. -6.749e-06 -2.034e-04 18.6090 -1.2973 -1.823e-18 -0.70000 -1.624e-02 -2.032e-04 0.5232
-0.7 -0.530303030303 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 7.958e-05 0. -3.4818 23.7251 -6.0307 -1.3042 0. -7.321e-06 -2.121e-04 18.7916 -1.3456 -1.941e-18 -0.70000 -1.722e-02 -2.119e-04 0.5303
-0.7 -0.537373737374 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 8.609e-05 0. -3.4818 23.9071 -6.0307 -1.3806 0. -7.920e-06 -2.213e-04 18.9737 -1.3987 -2.063e-18 -0.70000 -1.823e-02 -2.210e-04 0.5374
-0.7 -0.544444444444 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 9.286e-05 0. -3.4818 24.0880 -6.0307 -1.4583 0. -8.543e-06 -2.310e-04 19.1546 -1.4571 -2.187e-18 -0.70000 -1.925e-02 -2.307e-04 0.5444
-0.7 -0.551515151515 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 9.986e-05 0. -3.4818 24.2667 -6.0307 -1.5374 0. -9.188e-06 -2.414e-04 19.3332 -1.5210 -2.314e-18 -0.70000 -2.030e-02 -2.411e-04 0.5515
-0.7 -0.558585858586 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.073e-04 0. -3.4818 24.4505 -6.0307 -1.6196 0. -9.873e-06 -2.521e-04 19.5171 -1.5922 -2.446e-18 -0.70000 -2.138e-02 -2.517e-04 0.5586
-0.7 -0.565656565657 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.149e-04 0. -3.4818 24.6283 -6.0307 -1.7020 0. -1.057e-05 -2.639e-04 19.6948 -1.6680 -2.579e-18 -0.70000 -2.247e-02 -2.635e-04 0.5657
-0.7 -0.572727272727 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.228e-04 0. -3.4818 24.8061 -6.0307 -1.7860 0. -1.129e-05 -2.763e-04 19.8727 -1.7491 -2.715e-18 -0.70000 -2.357e-02 -2.758e-04 0.5727
