vd vg vs vb l alpha1_p alpha11_p t_fe idsperum vfed qmfe2 vgn1 qmfe1 qms vfes ids qmsguessd vgn2 qmsguesss qgi sweepvar qm qmd vgs
0.7 0.657575757576 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 6.992e-04 -3.845e-04 -3.4469 31.6623 -5.9702 -5.3320 -9.587e-02 6.433e-05 -4.789e-05 19.2595 -5.0849 8.655e-18 0.70000 -6.961e-02 -4.788e-05 0.6574
0.05 0.664646464646 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 2.022e-04 -0.1310 -3.4664 13.8063 -6.0040 -5.3512 -9.724e-02 1.860e-05 -4.7312 1.3413 -5.0985 1.308e-17 5.0000e-02 -5.0525 -5.0486 0.6647
0.7 0.664646464646 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 7.187e-04 -3.856e-04 -3.4469 31.6939 -5.9702 -5.3717 -9.086e-02 6.612e-05 -5.993e-05 19.2911 -5.1365 8.722e-18 0.70000 -7.014e-02 -5.991e-05 0.6646
0.05 0.671717171717 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 2.038e-04 -0.1264 -3.4664 13.8066 -6.0040 -5.3906 -9.231e-02 1.875e-05 -4.7835 1.3417 -5.1496 1.319e-17 5.0000e-02 -5.0975 -5.0936 0.6717
0.7 0.671717171717 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 7.380e-04 -3.869e-04 -3.4469 31.7252 -5.9702 -5.4101 -8.588e-02 6.789e-05 -7.472e-05 19.3223 -5.1873 8.786e-18 0.70000 -7.066e-02 -7.470e-05 0.6716
0.05 0.678787878788 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 2.053e-04 -0.1217 -3.4664 13.8063 -6.0040 -5.4296 -8.732e-02 1.889e-05 -4.8358 1.3413 -5.2010 1.329e-17 5.0000e-02 -5.1419 -5.1381 0.6787
0.7 0.678787878788 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 7.579e-04 -3.886e-04 -3.4469 31.7646 -5.9702 -5.4489 -8.073e-02 6.973e-05 -9.305e-05 19.3617 -5.2394 8.852e-18 0.70000 -7.118e-02 -9.301e-05 0.6788
0.05 0.685858585859 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 2.068e-04 -0.1169 -3.4664 13.8063 -6.0040 -5.4684 -8.224e-02 1.903e-05 -4.8884 1.3414 -5.2528 1.340e-17 5.0000e-02 -5.1859 -5.1821 0.6859
0.7 0.685858585859 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 7.781e-04 -3.907e-04 -3.4469 31.7998 -5.9702 -5.4875 -7.549e-02 7.158e-05 -1.167e-04 19.3969 -5.2921 8.917e-18 0.70000 -7.171e-02 -1.167e-04 0.6861
0.05 0.692929292929 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 2.082e-04 -0.1122 -3.4664 13.8053 -6.0040 -5.5062 -7.718e-02 1.915e-05 -4.9404 1.3404 -5.3041 1.350e-17 5.0000e-02 -5.2287 -5.2250 0.6929
0.7 0.692929292929 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 7.968e-04 -3.931e-04 -3.4469 31.8316 -5.9702 -5.5226 -7.062e-02 7.330e-05 -1.439e-04 19.4288 -5.3407 8.976e-18 0.70000 -7.219e-02 -1.438e-04 0.6928
0.05 0.7 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 2.097e-04 -0.1073 -3.4664 13.8055 -6.0040 -5.5436 -7.204e-02 1.929e-05 -4.9924 1.3406 -5.3558 1.360e-17 5.0000e-02 -5.2708 -5.2672 0.7000
0.7 0.7 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 8.163e-04 -3.963e-04 -3.4469 31.8628 -5.9702 -5.5585 -6.551e-02 7.510e-05 -1.794e-04 19.4599 -5.3912 9.037e-18 0.70000 -7.270e-02 -1.793e-04 0.6998
