vd vg vs vb l alpha1_p alpha11_p t_fe idsperum vfed qmfe2 vgn1 qmfe1 qms vfes ids qmsguessd vgn2 qmsguesss qgi sweepvar qm qmd vgs
0.4 0.523232323232 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 3.201e-04 -4.099e-04 -3.4565 24.7792 -5.9869 -4.3751 -0.1814 2.945e-05 -3.332e-04 12.3457 -3.9696 7.025e-18 0.40000 -5.741e-02 -3.328e-04 0.5233
0.4 0.530303030303 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 3.371e-04 -4.175e-04 -3.4565 24.8031 -5.9869 -4.4376 -0.1779 3.101e-05 -4.187e-04 12.3696 -4.0463 7.130e-18 0.40000 -5.831e-02 -4.180e-04 0.5303
0.4 0.537373737374 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 3.543e-04 -4.272e-04 -3.4565 24.8259 -5.9869 -4.4985 -0.1742 3.260e-05 -5.277e-04 12.3924 -4.1185 7.232e-18 0.40000 -5.921e-02 -5.266e-04 0.5374
0.4 0.544444444444 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 3.716e-04 -4.392e-04 -3.4565 24.8491 -5.9869 -4.5568 -0.1705 3.418e-05 -6.630e-04 12.4156 -4.1858 7.329e-18 0.40000 -6.010e-02 -6.614e-04 0.5444
0.4 0.551515151515 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 3.893e-04 -4.551e-04 -3.4565 24.8670 -5.9869 -4.6147 -0.1666 3.581e-05 -8.424e-04 12.4335 -4.2511 7.426e-18 0.40000 -6.104e-02 -8.397e-04 0.5515
0.4 0.558585858586 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 4.070e-04 -4.744e-04 -3.4565 24.8912 -5.9869 -4.6704 -0.1626 3.744e-05 -1.061e-03 12.4577 -4.3131 7.520e-18 0.40000 -6.198e-02 -1.057e-03 0.5586
0.4 0.565656565657 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 4.244e-04 -4.998e-04 -3.4565 24.9012 -5.9869 -4.7235 -0.1585 3.904e-05 -1.349e-03 12.4677 -4.3717 7.609e-18 0.40000 -6.295e-02 -1.342e-03 0.5656
0.4 0.572727272727 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 4.424e-04 -5.313e-04 -3.4565 24.9228 -5.9869 -4.7765 -0.1543 4.070e-05 -1.705e-03 12.4893 -4.4300 7.698e-18 0.40000 -6.399e-02 -1.695e-03 0.5727
0.4 0.579797979798 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 4.605e-04 -5.720e-04 -3.4565 24.9382 -5.9869 -4.8281 -0.1500 4.236e-05 -2.169e-03 12.5047 -4.4867 7.785e-18 0.40000 -6.511e-02 -2.153e-03 0.5798
0.4 0.586868686869 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 4.785e-04 -6.228e-04 -3.4565 24.9552 -5.9869 -4.8779 -0.1457 4.402e-05 -2.749e-03 12.5216 -4.5419 7.868e-18 0.40000 -6.633e-02 -2.723e-03 0.5869
0.4 0.593939393939 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 4.966e-04 -6.871e-04 -3.4565 24.9711 -5.9869 -4.9266 -0.1413 4.569e-05 -3.485e-03 12.5376 -4.5961 7.950e-18 0.40000 -6.767e-02 -3.444e-03 0.5939
0.4 0.60101010101 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 5.150e-04 -7.701e-04 -3.4565 24.9846 -5.9869 -4.9745 -0.1368 4.738e-05 -4.439e-03 12.5511 -4.6501 8.031e-18 0.40000 -6.922e-02 -4.376e-03 0.6010
0.4 0.608080808081 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 5.333e-04 -8.735e-04 -3.4565 25.0000 -5.9869 -5.0211 -0.1323 4.906e-05 -5.634e-03 12.5665 -4.7032 8.109e-18 0.40000 -7.097e-02 -5.536e-03 0.6081
0.4 0.615151515152 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 5.517e-04 -1.005e-03 -3.4565 25.0137 -5.9869 -5.0666 -0.1277 5.076e-05 -7.160e-03 12.5802 -4.7558 8.186e-18 0.40000 -7.302e-02 -7.011e-03 0.6151
0.4 0.622222222222 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 5.703e-04 -1.171e-03 -3.4565 25.0267 -5.9869 -5.1112 -0.1230 5.246e-05 -9.106e-03 12.5932 -4.8080 8.262e-18 0.40000 -7.545e-02 -8.878e-03 0.6222
0.4 0.629292929293 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 5.883e-04 -1.376e-03 -3.4565 25.0362 -5.9869 -5.1535 -0.1185 5.412e-05 -1.152e-02 12.6026 -4.8583 8.333e-18 0.40000 -7.827e-02 -1.118e-02 0.6290
0.4 0.636363636364 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 6.075e-04 -1.642e-03 -3.4565 25.0532 -5.9869 -5.1974 -0.1136 5.589e-05 -1.468e-02 12.6196 -4.9113 8.408e-18 0.40000 -8.179e-02 -1.416e-02 0.6363
0.4 0.643434343434 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 6.266e-04 -1.982e-03 -3.4565 25.0647 -5.9869 -5.2401 -0.1087 5.765e-05 -1.875e-02 12.6312 -4.9637 8.480e-18 0.40000 -8.611e-02 -1.798e-02 0.6434
