idsperum vfed vg qms vfes ids vgs_out vgs_noswap sweepvar qm qmd
1.845e-11 -3.803e-04 -0.1087 -8.627e-07 -3.812e-04 1.698e-12 -1.675e-15 3.812e-04 7.2500e-09 1.095e-05 -1.477e-10
1.845e-11 -3.803e-04 -0.1023 -8.627e-07 -3.812e-04 1.698e-12 -1.684e-15 3.812e-04 7.3000e-09 1.095e-05 -1.477e-10
1.845e-11 -3.803e-04 -8.455e-02 -8.627e-07 -3.812e-04 1.698e-12 -1.660e-15 3.812e-04 7.3500e-09 1.095e-05 -1.477e-10
1.845e-11 -3.803e-04 -9.678e-02 -8.627e-07 -3.812e-04 1.698e-12 -1.706e-15 3.812e-04 7.4000e-09 1.095e-05 -1.477e-10
1.845e-11 -3.803e-04 -0.1056 -8.627e-07 -3.812e-04 1.698e-12 -1.704e-15 3.812e-04 7.4500e-09 1.095e-05 -1.477e-10
1.845e-11 -3.803e-04 -0.1009 -8.627e-07 -3.812e-04 1.698e-12 -1.704e-15 3.812e-04 7.5000e-09 1.095e-05 -1.477e-10
1.845e-11 -3.803e-04 -0.1013 -8.627e-07 -3.812e-04 1.698e-12 -1.694e-15 3.812e-04 7.5500e-09 1.095e-05 -1.477e-10
1.845e-11 -3.803e-04 -0.1002 -8.627e-07 -3.812e-04 1.698e-12 -1.713e-15 3.812e-04 7.6000e-09 1.095e-05 -1.477e-10
1.845e-11 -3.803e-04 -9.873e-02 -8.627e-07 -3.812e-04 1.698e-12 -1.749e-15 3.812e-04 7.6500e-09 1.095e-05 -1.477e-10
1.845e-11 -3.803e-04 -9.906e-02 -8.627e-07 -3.812e-04 1.698e-12 -1.733e-15 3.812e-04 7.7000e-09 1.095e-05 -1.477e-10
1.845e-11 -3.803e-04 -9.990e-02 -8.627e-07 -3.812e-04 1.698e-12 -1.720e-15 3.812e-04 7.7500e-09 1.095e-05 -1.477e-10
1.845e-11 -3.803e-04 -0.1007 -8.627e-07 -3.812e-04 1.698e-12 -1.713e-15 3.812e-04 7.8000e-09 1.095e-05 -1.477e-10
1.845e-11 -3.803e-04 -0.1003 -8.627e-07 -3.812e-04 1.698e-12 -1.717e-15 3.812e-04 7.8500e-09 1.095e-05 -1.477e-10
1.845e-11 -3.803e-04 -9.979e-02 -8.627e-07 -3.812e-04 1.698e-12 -1.720e-15 3.812e-04 7.9000e-09 1.095e-05 -1.477e-10
1.845e-11 -3.803e-04 -9.933e-02 -8.627e-07 -3.812e-04 1.698e-12 -1.723e-15 3.812e-04 7.9500e-09 1.095e-05 -1.477e-10
1.845e-11 -3.803e-04 -9.886e-02 -8.627e-07 -3.812e-04 1.698e-12 -1.727e-15 3.812e-04 8.0000e-09 1.095e-05 -1.477e-10
